Date,Price,MV,VA,VO,DY
2014-01-01,3.46,7285.57,NA,NA,10.4
2014-01-02,3.18,6695.98,49840.9,15423.1,11.32
2014-01-03,3.06,6443.3,68539.8,22371.0,11.76
2014-01-06,3.0,6316.97,21836.8,7270.7,12.0
2014-01-07,3.06,6443.3,25287.7,8325.2,11.76
2014-01-08,3.04,6401.2,19760.5,6460.6,11.84
2014-01-09,3.08,6485.42,17142.2,5551.6,11.69
2014-01-10,3.06,6443.3,37623.5,12226.6,11.76
2014-01-13,3.1,6527.53,20905.4,6827.8,11.61
2014-01-14,3.16,6653.88,21455.8,6858.1,11.39
2014-01-15,3.22,6780.21,33626.8,10423.6,11.18
2014-01-16,3.3,6948.66,19118.4,5848.3,10.91
2014-01-17,3.28,6906.55,19586.3,5944.7,10.98
2014-01-20,3.26,6864.44,13435.7,4106.5,11.04
2014-01-21,3.28,6906.55,13181.2,4017.3,10.98
2014-01-22,3.26,6864.44,14259.9,4400.5,11.04
2014-01-23,3.28,6906.55,6273.0,1916.9,10.98
2014-01-24,3.36,7075.0,20365.6,6119.4,10.71
2014-01-27,3.24,6822.32,29841.5,9139.7,11.11
2014-01-28,3.22,6780.21,13700.0,4232.1,11.18
2014-01-29,3.26,6864.44,6328.2,1953.0,11.04
2014-01-30,3.3,6948.66,10067.2,3069.5,10.91
2014-01-31,3.34,7032.89,11659.1,3511.4,10.78
2014-02-03,3.36,7075.0,19249.0,5723.3,10.71
2014-02-04,3.3,6948.66,22335.5,6748.8,10.91
2014-02-05,3.28,6906.55,20215.1,6119.3,10.98
2014-02-06,3.32,6990.78,10317.3,3119.1,10.84
2014-02-07,3.3,6948.66,19807.6,5986.0,10.91
2014-02-10,3.34,7032.89,11384.3,3428.1,10.78
2014-02-11,3.42,7201.34,74569.4,22014.2,10.53
2014-02-12,3.52,7411.91,87252.6,25044.4,10.23
2014-02-13,3.5,7369.8,43165.5,12266.9,10.29
2014-02-14,3.5,7369.8,NA,NA,10.29
2014-02-17,3.58,7538.25,18867.8,5299.9,10.06
2014-02-18,3.54,7454.02,31015.8,8761.0,10.17
2014-02-19,3.54,7454.02,17783.7,5004.8,10.17
2014-02-20,3.5,7369.8,29755.6,8475.2,10.29
2014-02-21,3.54,7454.02,8224.1,2331.8,10.17
2014-02-24,3.52,7411.91,7590.6,2156.9,10.23
2014-02-25,3.54,7454.02,19685.8,5546.3,11.3
2014-02-26,3.52,7411.91,24456.0,6945.8,11.36
2014-02-27,3.56,7496.13,19642.0,5556.2,11.24
2014-02-28,3.58,7538.25,16691.5,4681.5,11.17
2014-03-03,3.66,7706.7,33605.3,9233.9,10.93
2014-03-04,3.72,7833.04,40958.1,11035.3,10.75
2014-03-05,3.7,7790.93,67511.7,18246.5,10.81
2014-03-06,3.66,7706.7,84665.6,23037.2,10.93
2014-03-07,3.44,7243.46,41074.9,11968.5,11.63
2014-03-10,3.48,7327.68,31742.7,9269.8,11.49
2014-03-11,3.46,7285.57,10354.3,2980.0,11.56
2014-03-12,3.44,7243.46,20317.3,5924.8,11.63
2014-03-13,3.48,7327.68,19807.8,5747.2,11.49
2014-03-14,3.44,7243.46,7580.6,2203.4,11.63
2014-03-17,3.42,7201.34,14422.6,4215.7,11.7
2014-03-18,3.42,7201.34,13019.3,3807.0,11.7
2014-03-19,3.4,7159.23,19282.2,5654.5,11.76
2014-03-20,3.42,7201.34,14506.3,4234.5,11.7
2014-03-21,3.4,7159.23,10371.2,3042.2,11.76
2014-03-24,3.4,7159.23,32364.9,9564.9,11.76
2014-03-25,3.4,7159.23,25421.8,7454.3,11.76
2014-03-26,3.4,7159.23,6891.7,2017.4,11.76
2014-03-27,3.38,7117.12,20866.5,6147.0,11.83
2014-03-28,3.4,7159.23,9012.1,2664.5,11.76
2014-03-31,3.4,7159.23,4253.2,1250.2,11.76
2014-04-01,3.42,7201.34,11673.1,3432.8,11.7
2014-04-02,3.42,7201.34,10911.8,3192.4,11.7
2014-04-03,3.44,7243.46,20023.9,5862.4,11.63
2014-04-04,3.4,7159.23,8995.0,2631.5,11.76
2014-04-07,3.4,7159.23,NA,NA,11.76
2014-04-08,3.4,7159.23,9648.6,2826.7,11.76
2014-04-09,3.4,7159.23,36061.7,10560.8,11.76
2014-04-10,3.4,7159.23,9037.0,2658.9,11.76
2014-04-11,3.4,7159.23,13869.7,4075.5,11.76
2014-04-14,3.4,7159.23,NA,NA,11.76
2014-04-15,3.4,7159.23,NA,NA,11.76
2014-04-16,3.42,7201.34,36377.9,10637.3,11.7
2014-04-17,3.5,7369.8,61716.9,17761.0,11.43
2014-04-18,3.54,7454.02,116943.9,33120.6,11.3
2014-04-21,3.5,7369.8,10666.0,3016.7,11.43
2014-04-22,3.52,7411.91,21596.1,6154.8,11.36
2014-04-23,3.52,7411.91,11191.7,3180.0,11.36
2014-04-24,3.48,7327.68,22202.3,6348.7,11.49
2014-04-25,3.5,7369.8,11696.3,3340.9,11.43
2014-04-28,3.52,7411.91,7678.6,2186.4,11.36
2014-04-29,3.5,7369.8,6463.0,1844.8,11.43
2014-04-30,3.5,7369.8,12485.3,3573.9,11.43
2014-05-01,3.5,7369.8,NA,NA,11.43
2014-05-02,3.46,7285.57,36846.2,10716.6,11.56
2014-05-05,3.46,7285.57,NA,NA,11.56
2014-05-06,3.42,7201.34,14757.2,4307.7,11.7
2014-05-07,3.4,7159.23,12536.9,3688.1,11.76
2014-05-08,3.32,6990.78,59659.3,18020.6,12.05
2014-05-09,3.3,6948.66,18427.5,5609.3,12.12
2014-05-12,3.32,6990.78,10442.7,3166.2,12.05
2014-05-13,3.32,6990.78,NA,NA,12.05
2014-05-14,3.36,7075.0,11910.2,3552.8,11.9
2014-05-15,3.34,7032.89,7785.2,2327.6,11.98
2014-05-16,3.36,7075.0,7409.1,2208.3,11.9
2014-05-19,3.36,7075.0,6875.6,2047.0,11.9
2014-05-20,3.32,6990.78,15909.2,4770.5,12.05
2014-05-21,3.34,7032.89,10116.0,3033.6,11.98
2014-05-22,3.34,7032.89,8373.3,2496.0,11.98
2014-05-23,3.3,6948.66,19411.3,5871.4,12.12
2014-05-26,3.28,6906.55,31901.6,9693.6,12.2
2014-05-27,3.32,6990.78,20200.7,6088.6,12.05
2014-05-28,3.34,7032.89,17814.6,5308.8,11.98
2014-05-29,3.4,7159.23,26652.1,7892.2,11.76
2014-05-30,3.46,7285.57,35764.6,10435.5,11.56
2014-06-02,3.62,7622.48,77165.9,21703.3,11.05
2014-06-03,3.66,7706.7,94715.4,25888.4,10.93
2014-06-04,3.6,7580.36,42868.8,11812.9,11.11
2014-06-05,3.62,7622.48,18692.6,5146.7,11.05
2014-06-06,3.62,7622.48,50571.1,13862.2,11.05
2014-06-09,3.6,7580.36,22060.2,6084.9,11.11
2014-06-10,3.68,7748.81,28149.4,7710.2,10.87
2014-06-11,3.72,7833.04,69211.5,18789.1,10.75
2014-06-12,3.7,7790.93,53282.6,14395.4,10.81
2014-06-13,3.68,7748.81,24709.1,6683.5,10.87
2014-06-16,3.68,7748.81,24963.9,6768.1,10.87
2014-06-17,3.66,7706.7,36095.0,9858.0,10.93
2014-06-18,3.6,7580.36,52327.1,14458.7,11.11
2014-06-19,3.58,7538.25,72074.4,20265.6,11.17
2014-06-20,3.58,7538.25,25763.9,7200.2,11.17
2014-06-23,3.6,7580.36,16737.2,4645.9,11.11
2014-06-24,3.56,7496.13,23330.3,6536.3,11.24
2014-06-25,3.54,7454.02,30052.9,8504.6,11.3
2014-06-26,3.54,7454.02,19328.1,5459.9,11.3
2014-06-27,3.58,7538.25,57622.2,16041.4,11.17
2014-06-30,3.6,7580.36,34030.8,9413.5,11.11
2014-07-01,3.6,7580.36,NA,NA,11.11
2014-07-02,3.6,7580.36,30082.8,8317.8,11.11
2014-07-03,3.64,7664.59,25394.3,7011.0,10.99
2014-07-04,3.64,7664.59,34970.0,9635.6,10.99
2014-07-07,3.64,7664.59,33238.6,9177.3,10.99
2014-07-08,3.62,7622.48,16631.5,4590.8,11.05
2014-07-09,3.62,7622.48,14495.4,4007.2,11.05
2014-07-10,3.64,7664.59,19964.7,5497.3,10.99
2014-07-11,3.64,7664.59,NA,NA,10.99
