Date,Price,MV,VA,VO,DY
2014-01-01,2.0,7538.64,NA,NA,0.53
2014-01-02,1.89,7152.04,1462.2,764.8,0.56
2014-01-03,1.89,7119.82,1700.8,906.3,0.57
2014-01-06,1.88,7087.61,2075.2,1110.9,0.57
2014-01-07,1.98,7474.2,4424.2,2245.8,0.54
2014-01-08,1.95,7377.56,1156.9,590.2,0.55
2014-01-09,1.95,7377.56,1502.1,766.6,0.55
2014-01-10,1.93,7280.91,1402.8,730.5,0.55
2014-01-13,1.94,7313.13,1585.2,826.6,0.55
2014-01-14,1.95,7377.56,834.8,429.6,0.55
2014-01-15,1.93,7280.91,1776.8,912.2,0.55
2014-01-16,1.98,7474.2,2986.2,1519.0,0.54
2014-01-17,1.95,7345.34,4550.4,2321.0,0.55
2014-01-20,1.95,7345.34,2962.8,1522.7,0.55
2014-01-21,1.88,7087.61,10769.8,5654.4,0.57
2014-01-22,1.82,6862.09,5615.5,3064.2,0.59
2014-01-23,1.82,6862.09,7587.2,4178.0,0.59
2014-01-24,1.83,6926.53,9368.1,5096.3,0.58
2014-01-27,1.81,6829.88,3457.8,1924.0,0.59
2014-01-28,1.71,6443.28,6246.1,3584.3,0.62
2014-01-29,1.72,6475.5,3263.8,1899.6,0.62
2014-01-30,1.75,6604.36,872.3,505.5,0.61
2014-01-31,1.77,6668.8,326.7,185.6,0.6
2014-02-03,1.78,6733.23,2125.7,1191.8,0.6
2014-02-04,1.77,6701.01,662.4,371.5,0.6
2014-02-05,1.79,6765.45,948.5,531.8,0.6
2014-02-06,1.83,6926.53,1579.0,869.1,0.58
2014-02-07,1.89,7119.82,3530.5,1892.1,0.57
2014-02-10,1.88,7087.61,3674.9,1933.2,0.57
2014-02-11,1.89,7119.82,702.7,372.2,0.57
2014-02-12,1.95,7377.56,7736.6,3994.5,0.55
2014-02-13,1.96,7409.77,2140.2,1088.2,0.54
2014-02-14,1.96,7409.77,NA,NA,0.54
2014-02-17,1.95,7345.34,3276.2,1672.7,0.55
2014-02-18,1.95,7345.34,3233.7,1662.7,0.55
2014-02-19,1.98,7474.2,2788.3,1417.0,0.54
2014-02-20,2.01,7603.07,3597.4,1805.9,0.53
2014-02-21,2.01,7603.07,1330.7,661.9,0.53
2014-02-24,1.98,7474.2,3952.6,1978.6,0.54
2014-02-25,1.96,7409.77,3343.5,1703.9,0.54
2014-02-26,1.99,7506.42,5453.5,2767.0,0.64
2014-02-27,1.99,7506.42,6070.5,3065.2,0.64
2014-02-28,1.98,7474.2,5788.4,2926.6,0.65
2014-03-03,2.06,7764.15,14512.0,7023.1,0.62
2014-03-04,2.1,7925.23,4679.7,2242.5,0.61
2014-03-05,2.1,7925.23,4064.1,1940.9,0.61
2014-03-06,2.12,8021.88,2936.5,1384.7,0.6
2014-03-07,2.18,8215.18,9291.8,4289.6,0.59
2014-03-10,2.15,8134.64,8590.0,3966.8,0.59
2014-03-11,2.24,8456.79,21138.7,9424.2,0.57
2014-03-12,2.26,8537.34,4996.5,2214.8,0.57
2014-03-13,2.24,8456.79,5910.1,2630.4,0.57
2014-03-14,2.23,8416.52,4626.4,2070.4,0.57
2014-03-17,2.22,8376.25,3067.4,1382.6,0.58
2014-03-18,2.22,8376.25,1838.4,826.7,0.58
2014-03-19,2.22,8376.25,3096.8,1397.8,0.58
2014-03-20,2.23,8416.52,1867.4,847.3,0.57
2014-03-21,2.22,8376.25,891.0,399.9,0.58
2014-03-24,2.2,8295.71,748.0,339.0,0.58
2014-03-25,2.2,8295.71,978.6,446.5,0.58
2014-03-26,2.15,8134.63,5754.4,2658.1,0.59
2014-03-27,2.11,7973.55,7102.9,3333.7,0.61
2014-03-28,2.13,8054.09,1562.3,734.6,0.6
2014-03-31,2.15,8134.63,1953.7,906.8,0.59
2014-04-01,2.18,8215.17,3173.0,1461.2,0.59
