Date,Price,MV,VA,VO,DY
2014-01-01,6.9,13192.29,NA,NA,0.32
2014-01-02,6.15,11758.35,23421.6,3617.7,0.36
2014-01-03,6.0,11471.56,15449.7,2545.1,0.37
2014-01-06,5.9,11280.36,11573.8,1966.6,0.37
2014-01-07,6.2,11853.94,26968.7,4345.7,0.35
2014-01-08,6.1,11662.75,25186.6,4080.5,0.36
2014-01-09,6.2,11853.94,31793.4,5072.7,0.35
2014-01-10,6.15,11758.35,20734.1,3401.2,0.36
2014-01-13,6.35,12140.73,16744.7,2665.9,0.35
2014-01-14,7.0,13383.48,84476.3,12607.6,0.31
2014-01-15,7.25,13861.46,98265.8,13546.6,0.3
2014-01-16,7.55,14435.04,103474.0,13689.2,0.29
2014-01-17,7.3,13957.06,115297.0,15336.6,0.3
2014-01-20,7.3,13957.06,32088.6,4372.0,0.3
2014-01-21,7.75,14817.43,148079.8,19508.9,0.28
2014-01-22,7.55,14435.04,209048.7,27413.0,0.29
2014-01-23,7.65,14626.23,146224.4,19000.5,0.29
2014-01-24,7.5,14339.45,114440.4,14859.0,0.29
2014-01-27,7.45,14243.85,41174.6,5544.4,0.3
2014-01-28,7.0,13383.48,99239.6,13722.8,0.31
2014-01-29,6.95,13287.89,23950.9,3411.2,0.32
2014-01-30,6.95,13287.89,25493.3,3662.1,0.32
2014-01-31,7.1,13574.68,19320.3,2734.6,0.31
2014-02-03,7.45,14243.85,74130.5,10050.3,0.3
2014-02-04,7.2,13765.87,85534.5,11899.8,0.31
2014-02-05,7.15,13670.27,41621.7,5776.2,0.31
2014-02-06,7.4,14148.25,44417.4,6084.1,0.3
2014-02-07,7.3,13957.06,42126.8,5695.2,0.3
2014-02-10,7.4,14148.25,76864.5,10335.9,0.3
2014-02-11,7.4,14148.25,51091.3,6845.8,0.3
2014-02-12,7.45,14243.85,23527.4,3163.9,0.3
2014-02-13,7.4,14148.25,15602.8,2096.1,0.3
2014-02-14,7.4,14148.25,NA,NA,0.3
2014-02-17,7.55,14435.04,62839.2,8327.6,0.29
2014-02-18,7.35,14052.66,39530.2,5336.2,0.3
2014-02-19,7.3,13957.06,19877.4,2699.8,0.3
2014-02-20,7.25,13861.46,16948.7,2333.0,0.3
2014-02-21,7.3,13957.06,9588.9,1318.2,0.3
2014-02-24,7.2,13765.87,12191.5,1682.1,0.31
2014-02-25,7.3,13957.06,16637.1,2276.3,0.3
2014-02-26,7.15,13670.27,21831.6,3036.9,0.7
2014-02-27,7.25,13861.46,43822.6,6039.1,0.69
2014-02-28,7.45,14243.85,46404.3,6287.0,0.67
2014-03-03,7.3,13957.06,43532.7,5837.1,0.68
2014-03-04,7.45,14243.85,33051.0,4435.7,0.67
2014-03-05,7.4,14148.25,54774.1,7287.3,0.68
2014-03-06,7.35,14052.66,71775.7,9632.8,0.68
2014-03-07,8.0,15295.41,306094.9,39635.0,0.62
2014-03-10,9.0,17207.34,614876.8,72669.9,0.56
2014-03-11,8.85,16920.55,307762.5,35043.2,0.56
2014-03-12,8.7,16633.76,371520.3,41743.2,0.57
2014-03-13,8.8,16824.95,596045.4,66302.2,0.57
2014-03-14,8.9,17016.15,166820.4,18719.9,0.56
2014-03-17,8.95,17111.74,163763.6,18195.5,0.56
2014-03-18,8.55,16346.97,124743.4,14185.0,0.58
2014-03-19,8.4,16060.18,174130.9,20274.0,0.6
2014-03-20,8.85,16920.55,161970.0,18738.6,0.56
2014-03-21,8.65,16538.16,81841.6,9285.2,0.58
2014-03-24,8.35,15964.59,42777.5,5042.3,0.6
2014-03-25,8.3,15868.99,67791.1,8225.3,0.6
2014-03-26,8.35,15964.59,77354.4,9292.9,0.6
2014-03-27,8.1,15486.6,31490.1,3835.6,0.62
2014-03-28,8.3,15868.99,21861.3,2656.5,0.6
2014-03-31,8.3,15868.99,12023.9,1446.9,0.6
2014-04-01,8.6,16442.57,108488.7,12706.6,0.58
2014-04-02,8.55,16346.97,56925.5,6622.1,0.58
2014-04-03,8.75,16729.36,175527.7,20050.8,0.57
2014-04-04,8.55,16346.97,40672.9,4725.1,0.58
2014-04-07,8.55,16346.97,NA,NA,0.58
2014-04-08,8.35,15964.59,30369.1,3616.2,0.6
2014-04-09,8.45,16155.78,16644.2,1985.6,0.59
2014-04-10,8.4,16060.18,29072.5,3424.8,0.6
2014-04-11,8.4,16060.18,18185.5,2195.3,0.6
2014-04-14,8.4,16060.18,NA,NA,0.6
2014-04-15,8.4,16060.18,NA,NA,0.6
2014-04-16,8.5,16251.38,33775.6,3981.1,0.59
2014-04-17,8.5,16251.38,29948.7,3515.0,0.59
2014-04-18,8.45,16155.78,59488.7,6905.4,0.59
2014-04-21,8.4,16060.18,19912.3,2367.5,0.6
2014-04-22,8.4,16060.18,19726.4,2356.8,0.6
2014-04-23,8.4,16060.18,30752.0,3663.6,0.6
2014-04-24,8.4,16060.18,39693.4,4749.0,0.6
2014-04-25,7.95,15199.82,111537.5,13772.2,0.63
2014-04-28,7.8,14913.02,31647.6,4007.5,0.64
2014-04-29,7.95,15199.82,75031.6,9490.7,0.63
2014-04-30,7.85,15008.62,99792.0,12491.0,0.64
2014-05-01,7.85,15008.62,NA,NA,0.64
2014-05-02,7.9,15104.22,37690.7,4728.9,0.63
2014-05-05,7.9,15104.22,NA,NA,0.63
2014-05-06,7.55,14435.04,110571.4,14372.0,0.66
2014-05-07,7.65,14626.23,71925.9,9372.2,0.65
2014-05-08,7.3,13957.06,40842.0,5483.3,0.68
2014-05-09,7.45,14243.85,37921.0,5130.2,0.67
2014-05-12,7.4,14148.25,11791.6,1589.6,0.68
2014-05-13,7.4,14148.25,NA,NA,0.68
2014-05-14,7.55,14435.04,35757.3,4739.2,0.66
2014-05-15,7.45,14243.85,14105.7,1888.3,0.67
2014-05-16,7.65,14626.23,80499.8,10511.3,0.65
2014-05-19,7.55,14435.04,16406.0,2144.2,0.66
2014-05-20,7.35,14052.66,19027.2,2565.2,0.68
2014-05-21,7.65,14626.23,44976.3,5898.7,0.65
2014-05-22,8.1,15486.6,195533.8,24627.6,0.62
2014-05-23,8.3,15868.99,540925.4,65753.3,0.6
2014-05-26,8.2,15677.8,268225.7,31835.7,0.61
2014-05-27,8.3,15868.99,198347.5,23671.3,0.6
2014-05-28,8.2,15677.8,135485.5,16269.5,0.61
2014-05-29,8.3,15868.99,57804.5,6967.7,0.6
2014-05-30,8.35,15964.59,152113.7,17962.7,0.6
2014-06-02,8.3,15868.99,99055.7,11890.1,0.6
2014-06-03,8.95,17111.74,684379.1,77718.9,0.56
2014-06-04,8.8,16824.95,428190.7,47683.3,0.57
2014-06-05,8.85,16920.55,139672.0,15771.9,0.56
2014-06-06,8.85,16920.55,225311.3,25070.8,0.56
2014-06-09,8.5,16251.38,184887.5,21356.2,0.59
2014-06-10,8.55,16346.97,119930.9,13931.5,0.58
2014-06-11,8.85,16920.55,392937.8,44167.6,0.56
2014-06-12,9.45,18067.7,1704895.0,179368.1,0.53
2014-06-13,9.1,17398.53,413929.1,44494.7,0.55
2014-06-16,8.95,17111.74,46809.0,5201.8,0.56
2014-06-17,9.1,17398.53,35030.5,3886.2,0.55
2014-06-18,8.75,16729.36,52337.5,5895.0,0.57
2014-06-19,8.5,16251.38,152253.8,18108.2,0.59
2014-06-20,8.4,16060.18,31590.0,3752.5,0.6
2014-06-23,8.6,16442.57,54407.8,6307.7,0.58
2014-06-24,8.7,16633.76,45740.2,5290.4,0.57
2014-06-25,8.65,16538.16,29611.2,3418.9,0.58
2014-06-26,8.9,17016.15,56526.4,6450.1,0.56
2014-06-27,8.8,16824.95,28837.7,3273.3,0.57
2014-06-30,8.65,16538.16,17739.2,2028.5,0.58
2014-07-01,8.65,16538.16,NA,NA,0.58
2014-07-02,8.6,16442.57,37386.1,4354.1,0.58
2014-07-03,8.7,16633.76,33379.1,3831.1,0.57
2014-07-04,8.65,16538.16,24650.0,2835.4,0.58
2014-07-07,8.65,16538.16,9829.3,1138.4,0.58
2014-07-08,8.65,16538.16,21298.2,2450.5,0.58
2014-07-09,8.75,16729.36,74509.8,8514.6,0.57
2014-07-10,8.75,16729.36,31861.7,3636.1,0.57
2014-07-11,8.75,16729.36,NA,NA,0.57
2014-07-14,9.05,17302.93,137870.4,15338.0,0.55
2014-07-15,9.05,17302.93,78728.3,8732.8,0.55
2014-07-16,9.25,17685.32,71705.8,7807.9,0.54
2014-07-17,9.1,17398.53,39346.1,4301.0,0.55
2014-07-18,9.0,17207.34,91456.5,10167.4,0.56
2014-07-21,9.35,17876.51,137469.1,14798.5,0.53
2014-07-22,9.3,17780.91,177026.5,19125.2,0.54
2014-07-23,9.4,17972.11,102398.2,10919.3,0.53
2014-07-24,9.85,18832.47,321472.8,33080.1,0.51
2014-07-25,10.1,19310.46,318301.3,31832.2,0.5
2014-07-28,9.9,18928.07,316669.1,31421.8,0.51
2014-07-29,9.55,18258.89,212904.6,21813.8,0.52
2014-07-30,9.15,17494.13,210363.1,23027.3,0.55
2014-07-31,9.1,17398.53,211937.8,22848.5,0.55
2014-08-01,9.1,17398.53,68108.4,7502.4,0.55
2014-08-04,9.1,17398.53,64748.0,7110.5,0.55
2014-08-05,9.45,18067.7,241075.3,25887.4,0.53
2014-08-06,9.2,17589.73,160403.8,17063.5,0.54
2014-08-07,9.2,17589.73,86729.2,9360.3,0.54
2014-08-08,9.15,17494.13,49290.4,5415.2,0.55
2014-08-11,9.15,17494.13,NA,NA,0.55
2014-08-12,9.15,17494.13,NA,NA,0.55
2014-08-13,9.25,17685.32,42321.8,4573.9,0.54
2014-08-14,9.1,17398.53,51725.7,5658.3,0.55
2014-08-15,9.25,17685.32,58215.5,6305.8,0.54
2014-08-18,9.4,17972.11,242353.9,25731.9,0.53
2014-08-19,9.8,18736.88,676357.1,69671.1,0.51
