Date,Price,MV,VA,VO,DY
2014-01-01,6.36,4989.05,NA,NA,0.94
2014-01-02,5.97,4677.23,3190.9,525.4,1.0
2014-01-03,5.87,4599.28,2458.6,408.1,1.02
2014-01-06,6.02,4716.21,5180.7,860.7,0.99
2014-01-07,6.12,4794.16,1921.9,316.4,0.98
2014-01-08,6.02,4716.21,518.1,85.7,0.99
2014-01-09,5.97,4677.23,856.2,143.0,1.0
2014-01-10,5.97,4677.23,609.8,102.3,1.0
2014-01-13,6.12,4794.16,447.4,73.6,0.98
2014-01-14,6.36,4989.05,1043.9,165.3,0.94
2014-01-15,6.26,4911.09,1957.6,302.7,0.95
2014-01-16,6.46,5067.0,2963.2,459.2,0.92
2014-01-17,6.46,5067.0,4163.1,626.2,0.92
2014-01-20,6.36,4989.05,324.0,50.4,0.94
2014-01-21,6.31,4950.07,1678.4,263.2,0.94
2014-01-22,6.26,4911.09,342.5,54.5,0.95
2014-01-23,6.36,4989.05,851.4,133.2,0.94
2014-01-24,6.76,5300.86,9494.6,1424.8,0.88
2014-01-27,6.46,5067.0,4059.4,616.7,0.92
2014-01-28,6.41,5028.02,1437.2,224.1,0.93
2014-01-29,6.61,5183.93,2071.7,317.4,0.9
2014-01-30,6.51,5105.98,5351.4,809.1,0.92
2014-01-31,6.51,5105.98,269.6,41.2,0.92
2014-02-03,6.56,5144.96,2845.4,433.0,0.91
2014-02-04,6.46,5067.0,278.3,42.7,0.92
2014-02-05,6.51,5105.98,2096.2,319.0,0.92
2014-02-06,6.61,5183.93,978.0,147.4,0.9
2014-02-07,6.86,5378.82,13641.3,1959.9,0.87
2014-02-10,7.11,5573.7,9153.3,1297.6,0.84
2014-02-11,7.21,5651.66,18636.8,2571.5,0.83
2014-02-12,7.41,5807.56,21007.4,2838.1,0.81
2014-02-13,7.31,5729.61,10327.3,1409.3,0.82
2014-02-14,7.31,5729.61,NA,NA,0.82
2014-02-17,7.46,5846.54,8323.4,1129.0,0.8
2014-02-18,7.51,5885.52,35414.5,4686.0,0.79
2014-02-19,7.61,5963.47,62745.2,8153.1,0.78
2014-02-20,7.36,5768.59,32277.9,4373.5,0.81
2014-02-21,7.71,6041.43,43361.4,5742.6,0.77
2014-02-24,7.26,5690.63,46369.6,6353.7,2.19
2014-02-25,7.26,5690.63,12886.2,1765.3,2.19
2014-02-26,7.16,5612.68,4239.8,588.7,2.22
2014-02-27,7.26,5690.63,8713.3,1206.0,2.19
2014-02-28,7.21,5651.66,4862.0,672.7,2.21
2014-03-03,7.21,5651.66,16078.4,2222.4,2.21
2014-03-04,7.16,5612.68,16738.0,2334.8,2.22
2014-03-05,7.16,5612.68,27065.5,3746.2,2.22
2014-03-06,7.11,5573.7,8632.8,1209.0,2.24
2014-03-07,7.36,5768.59,25902.4,3557.9,2.16
2014-03-10,7.31,5729.61,4776.4,653.5,2.18
2014-03-11,7.21,5651.66,4967.7,686.4,2.21
2014-03-12,7.21,5651.66,62372.9,8456.8,2.21
2014-03-13,7.26,5690.63,9646.9,1329.5,2.19
2014-03-14,7.26,5690.63,5264.8,727.7,2.19
2014-03-17,7.41,5807.56,11939.9,1624.2,2.15
2014-03-18,7.26,5690.63,13077.7,1778.0,2.19
2014-03-19,7.06,5534.73,14301.5,1997.9,2.25
2014-03-20,7.01,5495.75,3299.4,468.4,2.27
2014-03-21,7.01,5495.75,1855.5,263.0,2.27
2014-03-24,6.81,5339.84,4034.8,587.0,2.34
2014-03-25,6.81,5339.84,3570.1,526.3,2.34
2014-03-26,6.81,5339.84,1225.3,179.3,2.34
2014-03-27,6.66,5222.91,2343.2,345.9,2.39
2014-03-28,6.71,5261.89,1880.6,280.1,2.37
2014-03-31,6.76,5300.86,2360.0,348.0,2.35
2014-04-01,7.01,5495.75,2948.9,425.5,2.27
2014-04-02,6.96,5456.77,3104.8,442.9,2.29
2014-04-03,7.06,5534.73,11491.0,1612.4,2.25
2014-04-04,6.96,5456.77,933.3,133.1,2.29
2014-04-07,6.96,5456.77,NA,NA,2.29
