Date,Price,MV,VA,VO,DY,Date,Ticker,Sector,Industry,High,Low,Open,Close,Volume,Adj Close,FF-01,FF-02,FF-03,FF-04,FF-05,FF-06,FF-07,FF-08,FF-09,FF-11,FF-12
2014-01-02,7.2,10874.99,44621.5,6071.2,0.0,2014-01-02,NOK,Transportation & Logistics,Services,7.902309894561768,7.236849784851074,7.902309894561768,7.236849784851074,6037109.0,6.806243896484375,,,,,,,,,,,
2014-01-03,7.07,10687.49,37695.0,5312.1,0.0,2014-01-03,NOK,Transportation & Logistics,Services,7.278439998626709,7.0704898834228525,7.112080097198486,7.112080097198486,5282139.0,6.68889856338501,7.236849784851074,0.017391238710104333,,,,,,,,,
2014-01-06,7.11,10750.0,22781.7,3203.2,0.0,2014-01-06,NOK,Transportation & Logistics,Services,7.278439998626709,7.112080097198486,7.278439998626709,7.153669834136963,3185296.0,6.728013515472412,7.112080097198486,-0.005830728137971902,,,,,,,,,
2014-01-07,7.44,11250.0,70598.0,9549.8,0.0,2014-01-07,NOK,Transportation & Logistics,Services,7.569580078125,7.153669834136963,7.153669834136963,7.486400127410889,9496262.0,7.040945529937744,7.153669834136963,-0.045462569601883086,,,,,,,,,
2014-01-08,7.2,10874.99,18088.4,2478.6,0.0,2014-01-08,NOK,Transportation & Logistics,Services,7.486400127410889,7.236849784851074,7.486400127410889,7.236849784851074,2464469.0,6.806243896484375,7.486400127410889,0.0339020590297505,7.245169925689697,7.270124594370524,7.245169925689697,,,,,,
2014-01-09,7.15,10812.49,11617.7,1606.5,0.0,2014-01-09,NOK,Transportation & Logistics,Services,7.36161994934082,7.153669834136963,7.278439998626709,7.195260047912598,1597457.0,6.767128944396973,7.236849784851074,0.0057635165679998405,7.236851978302002,7.253487968444825,7.228533299763997,,,,,,
2014-01-10,7.2,10874.99,9356.9,1314.8,0.0,2014-01-10,NOK,Transportation & Logistics,Services,7.236849784851074,7.0704898834228525,7.195260047912598,7.236849784851074,1307491.0,6.806243896484375,7.195260047912598,-0.005763516567999877,7.26180591583252,7.253487237294515,7.23130546145969,,,,,,
2014-01-13,7.36,11124.99,13959.7,1929.5,0.0,2014-01-13,NOK,Transportation & Logistics,Services,7.403210163116455,7.112080097198486,7.195260047912598,7.403210163116455,1918679.0,6.962705612182617,7.236849784851074,-0.022727712851084277,7.311713981628418,7.30062198638916,7.288607028678611,,,,,,
2014-01-14,7.78,11749.99,35668.6,4692.4,0.0,2014-01-14,NOK,Transportation & Logistics,Services,7.860720157623291,7.36161994934082,7.403210163116455,7.819129943847656,4665902.0,7.353877544403076,7.403210163116455,-0.05465957601965928,7.378259944915771,7.46976064046224,7.465448000401627,,,64.91164790599977,44.22934684937807,,
2014-01-15,7.53,11375.0,30246.2,3924.5,0.0,2014-01-15,NOK,Transportation & Logistics,Services,7.902309894561768,7.569580078125,7.860720157623291,7.569580078125,3902277.0,7.119176387786865,7.819129943847656,0.03243569392515252,7.444806003570557,7.533534018198649,7.500158692976084,,,73.8006977291299,60.126061425791114,,
2014-01-16,7.78,11749.99,30068.7,3895.7,0.0,2014-01-16,NOK,Transportation & Logistics,Services,7.943900108337402,7.6111698150634775,7.652760028839111,7.819129943847656,3873905.0,7.353877544403076,7.569580078125,-0.03243569392515262,7.569579982757569,7.658308664957683,7.606482443266608,,0.582280158996582,80.15044331216767,72.95426298243245,,
2014-01-17,7.69,11624.99,19076.1,2461.9,0.0,2014-01-17,NOK,Transportation & Logistics,Services,7.985489845275879,7.652760028839111,7.860720157623291,7.735939979553223,2448119.0,7.275637626647949,7.819129943847656,0.01069628845818598,7.669398021697998,7.713761997222901,7.6496349553621465,,0.6238598823547363,72.38082257513204,75.44398787214321,,
2014-01-20,7.61,11500.0,5581.3,731.2,0.0,2014-01-20,NOK,Transportation & Logistics,Services,7.735939979553223,7.6111698150634775,7.694349765777588,7.652760028839111,567188.0,7.197406768798827,7.735939979553223,0.010810628677983459,7.719307994842529,7.708215999603271,7.650676646521135,,0.49909019470214844,67.93649320410056,73.48925303046677,,
2014-01-21,7.57,11437.49,16405.9,2153.4,0.0,2014-01-21,NOK,Transportation & Logistics,Services,7.819129943847656,7.569580078125,7.819129943847656,7.6111698150634775,2141323.0,7.158291339874268,7.652760028839111,0.0054494900233541445,7.6777159690856935,7.6721699396769205,7.637507702701916,,0.12476968765258878,42.69819461315392,61.00517013079551,-40.90929462492451,
2014-01-22,7.57,11437.49,13907.4,1849.9,0.0,2014-01-22,NOK,Transportation & Logistics,Services,7.6111698150634775,7.486400127410889,7.569580078125,7.6111698150634775,1839576.0,7.158291339874268,7.6111698150634775,0.0,7.686033916473389,7.649987888336182,7.628728406822436,,0.37432003021240323,27.221982200938687,45.95222333939773,-40.90929462492451,
2014-01-23,7.69,11624.99,6399.4,837.6,0.0,2014-01-23,NOK,Transportation & Logistics,Services,7.735939979553223,7.6111698150634775,7.6111698150634775,7.735939979553223,832870.0,7.275637626647949,7.6111698150634775,-0.016260118701337502,7.669395923614502,7.666623242696127,7.664465597732698,61.11099316016626,0.540679931640625,28.332716454947747,32.750964423013464,-27.273210505635046,
2014-01-24,7.78,11749.99,48191.0,6167.1,0.0,2014-01-24,NOK,Transportation & Logistics,Services,7.943900108337402,7.694349765777588,7.694349765777588,7.819129943847656,6132562.0,7.353877544403076,7.735939979553223,-0.01069628845818588,7.686033916473389,7.7165345827738445,7.716020379771018,62.595433097433805,0.582280158996582,49.24209307138161,34.93226390908936,-18.181410750150885,
2014-01-27,7.65,11562.5,31841.8,4126.4,0.0,2014-01-27,NOK,Transportation & Logistics,Services,7.819129943847656,7.652760028839111,7.735939979553223,7.694349765777588,4103281.0,7.2365217208862305,7.819129943847656,0.016087025142952533,7.694351863861084,7.719306532541911,7.708796841773208,58.9775039866012,0.2911396026611328,56.06010111301713,44.544970213115505,-31.818589249849165,
2014-01-28,7.28,10999.99,37935.1,5139.0,0.0,2014-01-28,NOK,Transportation & Logistics,Services,7.735939979553223,7.320030212402344,7.694349765777588,7.320030212402344,5109987.0,6.884475231170653,7.694349765777588,0.049871807504762763,7.636123943328857,7.594532648722331,7.579207965316253,49.73769136846457,-0.4990997314453125,39.39376884114842,48.2319876751824,-72.72783176142097,
2014-01-29,7.28,10999.99,8054.3,1098.0,0.0,2014-01-29,NOK,Transportation & Logistics,Services,7.403210163116455,7.320030212402344,7.36161994934082,7.320030212402344,1091820.0,6.884475231170653,7.320030212402344,0.0,7.577896022796631,7.4891680717468265,7.492815381011616,49.73769136846456,-0.24954986572265625,15.151158254008124,36.868342736057905,-72.72783176142097,
2014-01-30,7.24,10937.5,14325.8,1983.1,0.0,2014-01-30,NOK,Transportation & Logistics,Services,7.320030212402344,7.236849784851074,7.278439998626709,7.278439998626709,1971816.0,6.845359325408936,7.320030212402344,0.005697901998906504,7.486396026611328,7.389349397023519,7.421356920216647,48.76327465769309,-0.5406899452209473,1.9607380311376532,18.835221708764742,-80.95282291107638,
2014-01-31,7.28,10999.99,7747.3,1069.0,0.0,2014-01-31,NOK,Transportation & Logistics,Services,7.36161994934082,7.236849784851074,7.278439998626709,7.320030212402344,1062967.0,6.884475231170653,7.278439998626709,-0.005697901998906475,7.386576080322266,7.333894125620524,7.387581350945212,49.8166472082834,-0.4159097671508789,6.722502407848842,7.944799564331549,-88.88912950983814,
2014-02-03,7.32,11062.5,84912.5,11490.8,0.0,2014-02-03,NOK,Transportation & Logistics,Services,7.569580078125,7.320030212402344,7.403210163116455,7.36161994934082,11426483.0,6.9235901832580575,7.320030212402344,-0.005665554992474056,7.3200301170349125,7.325575415293375,7.378927550410415,50.89822087373669,-0.291140079498291,15.055676505716233,7.9129723149009195,-83.33375795853789,
2014-02-04,7.57,11437.49,114457.8,15209.5,0.0,2014-02-04,NOK,Transportation & Logistics,Services,7.694349765777588,7.36161994934082,7.36161994934082,7.6111698150634775,15124390.0,7.158291339874268,7.36161994934082,-0.03333687049571789,7.3782580375671385,7.422621981302897,7.4563416386281025,56.87370347261742,0.0,40.36780155786169,20.715326823808933,-49.99999999999988,
2014-02-05,7.82,11812.49,144518.1,18543.1,0.0,2014-02-05,NOK,Transportation & Logistics,Services,8.068670272827147,7.652760028839111,7.652760028839111,7.860720157623291,18439282.0,7.392992973327638,7.6111698150634775,-0.03226134452099975,7.486396026611328,7.583442687988281,7.591134478293165,61.84825787591984,0.24955034255981356,60.6062378169942,38.67657196019072,-24.999398092468883,
2014-02-06,7.73,11687.49,86472.5,11082.7,0.0,2014-02-06,NOK,Transportation & Logistics,Services,8.027079582214355,7.694349765777588,7.902309894561768,7.777530193328857,11020627.0,7.31475305557251,7.860720157623291,0.01063939343107175,7.586214065551758,7.680487410227458,7.653266383305063,59.40098900025559,0.041590213775634766,73.93961382592245,58.304551066926116,-35.00034967961308,
2014-02-07,7.53,11375.0,67177.9,8816.7,0.0,2014-02-07,NOK,Transportation & Logistics,Services,7.860720157623291,7.569580078125,7.860720157623291,7.569580078125,8767260.0,7.119176387786865,7.777530193328857,0.027101237855557167,7.636124038696289,7.674942747751872,7.625370948245042,53.709134135018935,-0.24954986572265625,57.77800339548532,64.10795167946732,-59.99974777208217,
2014-02-10,7.53,11375.0,12690.0,1683.1,0.0,2014-02-10,NOK,Transportation & Logistics,Services,7.652760028839111,7.527989864349365,7.569580078125,7.569580078125,1673675.0,7.119176387786865,7.569580078125,0.0,7.677716064453125,7.652761427561442,7.606773991538361,53.70913413501894,-0.12476968765258789,42.58192003749766,58.099845752968484,-59.99974777208217,
2014-02-11,7.53,11375.0,27759.1,3667.0,0.0,2014-02-11,NOK,Transportation & Logistics,Services,7.652760028839111,7.569580078125,7.6111698150634775,7.569580078125,3646453.0,7.119176387786865,7.569580078125,0.0,7.6693981170654295,7.616716098785401,7.594376020400574,53.70913413501894,0.24954986572265625,23.47943631344908,41.27978658214403,-59.99974777208217,
2014-02-12,7.73,11687.49,55848.2,7324.6,0.0,2014-02-12,NOK,Transportation & Logistics,Services,7.777530193328857,7.569580078125,7.6111698150634775,7.777530193328857,7283529.0,7.31475305557251,7.569580078125,-0.027101237855557268,7.652760124206543,7.652760124206543,7.655427411376668,58.58957947080481,0.45749998092651367,29.03454777959541,31.698634710180727,-35.00034967961308,
2014-02-13,7.78,11749.99,61685.9,7942.8,0.0,2014-02-13,NOK,Transportation & Logistics,Services,7.860720157623291,7.694349765777588,7.777530193328857,7.819129943847656,7898324.0,7.353877544403076,7.777530193328857,-0.005334456069595395,7.661080074310303,7.7082167307535805,7.709994922200331,59.504669617672455,0.5406899452209473,48.39720465121596,33.63706291475349,-29.99930064077341,
2014-02-17,7.82,11812.49,44505.1,5685.7,0.0,2014-02-17,NOK,Transportation & Logistics,Services,7.943900108337402,7.777530193328857,7.860720157623291,7.860720157623291,5653854.0,7.392992973327638,7.819129943847656,-0.005304937361476351,7.719308090209961,7.774763425191243,7.760236667341318,60.44107177367596,0.5406899452209473,72.49997308708072,49.97724183929737,-24.999398092468883,
2014-02-18,7.73,11687.49,36429.0,4709.2,0.0,2014-02-18,NOK,Transportation & Logistics,Services,7.902309894561768,7.652760028839111,7.860720157623291,7.777530193328857,4682732.0,7.31475305557251,7.860720157623291,0.01063939343107175,7.760898113250732,7.7941707928975426,7.766001176003831,57.58725025177396,0.4159102439880371,74.35164152665057,65.08293975498242,-35.00034967961308,
2014-02-19,7.69,11624.99,23549.5,3043.4,0.0,2014-02-19,NOK,Transportation & Logistics,Services,7.860720157623291,7.694349765777588,7.819129943847656,7.735939979553223,3026368.0,7.275637626647949,7.777530193328857,0.005361832388590596,7.794170093536377,7.785851414998373,7.755980777186962,56.16669873381416,0.1247701644897452,59.999276439015546,68.95029701758229,-40.0002522279176,
2014-02-20,7.36,11124.99,48559.8,6496.9,0.0,2014-02-20,NOK,Transportation & Logistics,Services,7.694349765777588,7.403210163116455,7.652760028839111,7.403210163116455,6460517.0,6.962705612182617,7.735939979553223,0.04396328756147343,7.719306087493896,7.655531438191732,7.638390572496793,46.363446996870664,-0.45750999450683594,33.33244162040373,55.89445319535662,-80.00044713130866,
2014-02-21,7.4,11187.49,22012.8,2983.4,0.0,2014-02-21,NOK,Transportation & Logistics,Services,7.527989864349365,7.36161994934082,7.403210163116455,7.444809913635254,2966740.0,7.001830101013184,7.403210163116455,-0.005603421755980358,7.644442081451416,7.5640327135721845,7.573863686209614,47.588845131814324,-0.3327202796936035,19.576719380972186,37.63614581346383,-83.33248408292417,
2014-02-24,7.49,11312.49,20312.8,2738.8,0.0,2014-02-24,NOK,Transportation & Logistics,Services,7.527989864349365,7.36161994934082,7.403210163116455,7.527989864349365,2723419.0,7.0800604820251465,7.444809913635254,-0.011110922162515207,7.577896022796631,7.525215307871501,7.558572412256198,50.03440647987699,-0.041590213775634766,15.018953488908798,22.64270483009491,-76.46986225984489,
2014-02-25,7.4,11187.49,16568.3,2232.0,0.0,2014-02-25,NOK,Transportation & Logistics,Services,7.527989864349365,7.403210163116455,7.403210163116455,7.444809913635254,2219465.0,7.001830101013184,7.527989864349365,0.011110922162515247,7.5113519668579105,7.480853271484375,7.52065157938255,47.652087105198135,-0.1247701644897461,20.574949587081225,18.390207485654074,-88.23422300632858,
2014-02-26,7.4,11187.49,12967.1,1742.9,0.0,2014-02-26,NOK,Transportation & Logistics,Services,7.527989864349365,7.444809913635254,7.444809913635254,7.444809913635254,1733063.0,7.001830101013184,7.444809913635254,0.0,7.453125953674316,7.458672587076823,7.495371024133451,47.652087105198135,-0.1247701644897461,24.14672498203157,19.9135426860072,-87.49887142887852,
2014-02-27,7.61,11500.0,21985.9,2916.0,0.0,2014-02-27,NOK,Transportation & Logistics,Services,7.652760028839111,7.444809913635254,7.444809913635254,7.652760028839111,2899658.0,7.197406768798827,7.444809913635254,-0.027549237127509667,7.503035926818848,7.525217278798421,7.547834025702005,53.94529639780426,-0.1247701644897461,47.22341514558673,30.648363238233177,-50.0,
2014-02-28,7.65,11562.5,35446.4,4629.8,5.57,2014-02-28,NOK,Transportation & Logistics,Services,7.777530193328857,7.652760028839111,7.735939979553223,7.694349765777588,4603869.0,7.2365217208862305,7.652760028839111,-0.005419891993216853,7.552943897247315,7.588988558451335,7.596672605727199,55.10191676697468,-0.12478017807006836,68.33421564967495,46.568118592431084,-42.85743532629614,
2014-03-03,7.65,11562.5,150083.6,19292.5,5.57,2014-03-03,NOK,Transportation & Logistics,Services,7.985489845275879,7.652760028839111,7.777530193328857,7.694349765777588,19184393.0,7.2365217208862305,7.694349765777588,0.0,7.586215877532959,7.636123847961426,7.629231659077329,55.10191676697468,-0.16637039184570312,76.66678295368895,64.07480458298353,-46.66679405357893,
2014-03-04,7.73,11687.49,132246.4,17034.4,5.51,2014-03-04,NOK,Transportation & Logistics,Services,7.902309894561768,7.694349765777588,7.777530193328857,7.777530193328857,16938720.0,7.31475305557251,7.694349765777588,-0.010752569073357086,7.65275993347168,7.699895286560059,7.6786645038278385,57.549625793399315,0.0,63.84591058063859,69.61563639466749,-33.33381740359995,
2014-03-05,8.06,12187.5,280081.9,35045.1,5.28,2014-03-05,NOK,Transportation & Logistics,Services,8.151860237121582,7.943900108337402,7.985489845275879,8.110260009765625,34848562.0,7.627684593200684,7.777530193328857,-0.04189109608354241,7.785849952697754,7.852395311991374,7.822529672473768,65.5896127516687,0.37432003021240234,68.5512371981777,69.68797691083508,-5.264250380448622,
2014-03-06,8.35,12624.99,311741.0,37820.0,5.1,2014-03-06,NOK,Transportation & Logistics,Services,8.401399612426758,8.193449974060059,8.235039710998535,8.401399612426758,37608047.0,7.901501178741455,8.110260009765625,-0.035268384492870467,7.935577869415283,8.057578531901042,8.015486319124765,70.77824514114019,0.9981894493103027,85.21791751341604,72.53835509741079,-0.0,
2014-03-07,8.31,12562.49,143519.8,17304.5,5.12,2014-03-07,NOK,Transportation & Logistics,Services,8.484580039978027,8.235039710998535,8.401399612426758,8.359809875488281,17207528.0,7.8623857498168945,8.401399612426758,0.004962627825074912,8.068669891357422,8.198989200592042,8.130260837912603,69.18162281009835,0.9149999618530273,93.0389035801763,82.26935276392335,-11.110828027641402,
2014-03-10,8.23,12437.49,60249.3,7329.3,5.18,2014-03-10,NOK,Transportation & Logistics,Services,8.359809875488281,8.193449974060059,8.318220138549805,8.276630401611326,7288097.0,7.78415584564209,8.359809875488281,0.009999755430694732,8.18512601852417,8.268309370676677,8.179050692478844,65.99166658084596,0.7486405372619611,86.22842417670563,88.16174842343266,-18.51799009604189,
2014-03-11,8.19,12374.99,164895.2,20007.8,5.2,2014-03-11,NOK,Transportation & Logistics,Services,8.359809875488281,8.235039710998535,8.318220138549805,8.235039710998535,19895843.0,7.745039939880371,8.276630401611326,0.005037743400813976,8.276627922058106,8.284947268168132,8.197713698652075,64.40081905879546,0.7902297973632812,70.84407110714908,83.37046628801033,-22.221656055282804,
2014-03-12,7.98,12062.49,42955.7,5354.0,5.34,2014-03-12,NOK,Transportation & Logistics,Services,8.110260009765625,8.027079582214355,8.068670272827147,8.027079582214355,5323975.0,8.027079582214355,8.235039710998535,0.025577412423749907,8.25999183654785,8.201764488220215,8.140835659839501,57.034894429494244,0.5822696685791016,42.510624080105835,66.52770645465351,-40.74058032677457,
2014-03-13,8.15,12312.5,80430.8,9864.5,5.23,2014-03-13,NOK,Transportation & Logistics,Services,8.276630401611326,8.068670272827147,8.068670272827147,8.193449974060059,9809310.0,8.193449974060059,8.027079582214355,-0.02051427800507184,8.218401908874512,8.179583867390951,8.158373764579688,60.87102625259326,0.5406899452209473,30.07067245901121,47.80845588208871,-25.925237089482966,
2014-03-14,8.27,12500.0,87572.3,10652.7,5.15,2014-03-14,NOK,Transportation & Logistics,Services,8.359809875488281,8.151860237121582,8.193449974060059,8.318220138549805,10593132.0,8.318220138549805,8.193449974060059,-0.015113254871345723,8.210083961486816,8.212856610616049,8.211655889236393,63.490316573859715,0.6238703727722168,41.288514114848745,37.95660355132193,-15.384181211986787,
2014-03-17,8.31,12562.49,174918.3,20909.3,5.12,2014-03-17,NOK,Transportation & Logistics,Services,8.526169776916504,8.359809875488281,8.401399612426758,8.359809875488281,20792189.0,8.359809875488281,8.318220138549805,-0.004987378378840916,8.226719856262207,8.262765248616537,8.261040551320356,64.34277147886147,0.6654601097106934,63.51096988242102,44.95671881876033,-15.384323672179264,
