Date,Price,MV,VA,VO,DY
2014-01-01,6.15,7797.4,NA,NA,0.0
2014-01-02,5.8,7353.65,2517.7,421.8,0.0
2014-01-03,5.65,7163.47,2785.7,487.3,0.0
2014-01-06,5.5,6973.29,2932.4,530.8,0.0
2014-01-07,5.65,7163.47,343.7,61.2,0.0
2014-01-08,5.65,7163.47,408.9,73.1,0.0
2014-01-09,5.65,7163.47,480.0,86.3,0.0
2014-01-10,5.5,6973.29,835.8,149.1,0.0
2014-01-13,5.65,7163.47,820.1,146.6,0.0
2014-01-14,5.8,7353.65,2284.2,389.2,0.0
2014-01-15,5.85,7466.39,8444.9,1413.8,0.0
2014-01-16,5.95,7594.02,2215.1,370.1,0.0
2014-01-17,6.05,7721.65,12646.9,2050.5,0.0
2014-01-20,6.0,7657.84,963.8,159.4,0.0
2014-01-21,6.0,7657.84,1760.6,291.2,0.0
2014-01-22,5.95,7594.02,1101.7,183.6,0.0
2014-01-23,6.0,7657.84,1074.8,178.8,0.0
2014-01-24,6.0,7657.84,9316.5,1506.5,0.0
2014-01-27,5.85,7466.39,1466.4,251.0,0.0
2014-01-28,5.85,7466.39,1354.7,233.8,0.0
2014-01-29,6.0,7657.84,867.4,148.2,0.0
2014-01-30,6.0,7657.84,692.0,117.1,0.0
2014-01-31,5.95,7594.02,651.0,109.2,0.0
2014-02-03,6.05,7721.65,874.0,145.3,0.0
2014-02-04,6.0,7657.84,511.1,85.4,0.0
2014-02-05,5.95,7594.02,967.3,163.0,0.0
2014-02-06,6.1,7785.47,2083.1,341.7,0.0
2014-02-07,6.05,7721.65,2586.0,424.0,0.0
2014-02-10,6.0,7657.84,1239.5,204.1,0.0
2014-02-11,6.0,7657.84,705.4,117.6,0.0
2014-02-12,6.0,7657.84,1105.3,183.4,0.0
2014-02-13,5.95,7594.02,2084.8,347.2,0.0
2014-02-14,5.95,7594.02,NA,NA,0.0
2014-02-17,6.0,7657.84,2918.8,483.6,0.0
2014-02-18,5.9,7530.21,1086.5,183.2,0.0
2014-02-19,5.85,7466.39,1760.4,298.6,0.0
2014-02-20,5.75,7338.76,2102.2,364.3,0.0
2014-02-21,5.75,7338.76,1375.3,240.0,0.0
2014-02-24,5.9,7530.21,12495.4,2090.9,0.0
2014-02-25,5.8,7402.57,2111.3,362.4,0.0
2014-02-26,5.75,7338.76,1154.4,200.4,0.0
2014-02-27,5.75,7338.76,721.3,125.2,0.0
2014-02-28,5.65,7211.13,2889.2,505.0,0.0
2014-03-03,5.7,7274.95,1879.9,332.8,0.0
2014-03-04,5.8,7402.57,20077.0,3536.5,0.0
2014-03-05,5.85,7466.39,12888.2,2150.2,0.0
2014-03-06,6.3,8040.73,24823.8,4024.0,0.0
