Date,Price,MV,VA,VO,DY
2014-01-01,30.5,185261.3,NA,NA,2.62
2014-01-02,29.75,180705.7,56669.5,1894.3,2.69
2014-01-03,29.75,180705.7,45833.2,1533.6,2.69
2014-01-06,30.0,182224.3,45622.3,1522.7,2.67
2014-01-07,30.0,182224.3,91881.5,3043.5,2.67
2014-01-08,30.0,182224.3,67239.0,2235.9,2.67
2014-01-09,30.0,182224.3,17461.8,575.7,2.67
2014-01-10,30.0,182224.3,13602.0,452.1,2.67
2014-01-13,30.75,186779.8,38439.3,1267.9,2.6
2014-01-14,31.0,188298.4,33895.8,1099.1,2.58
2014-01-15,32.75,198928.1,88000.1,2708.4,2.44
2014-01-16,33.0,200446.7,57482.9,1737.3,2.42
2014-01-17,32.25,195891.1,34361.0,1067.7,2.48
2014-01-20,32.75,198928.1,20263.2,626.3,2.44
2014-01-21,32.25,195891.1,19618.3,608.7,2.48
2014-01-22,31.75,192854.0,44907.1,1413.6,2.52
2014-01-23,31.75,192854.0,35719.7,1123.3,2.52
2014-01-24,32.75,198928.1,33373.2,1027.7,2.44
2014-01-27,32.5,197409.6,35370.0,1082.7,2.46
2014-01-28,32.75,198928.1,27021.1,826.5,2.44
2014-01-29,32.5,197409.6,16063.0,491.5,2.46
2014-01-30,32.5,197409.6,19682.0,601.7,2.46
2014-01-31,32.75,198928.1,25019.4,768.7,2.44
2014-02-03,33.5,203483.8,9574.3,289.3,2.39
2014-02-04,33.0,200446.7,29184.4,887.1,2.42
2014-02-05,32.75,198928.1,54114.1,1647.5,2.44
2014-02-06,33.0,200446.7,50418.1,1539.5,2.42
2014-02-07,33.25,201965.2,29583.9,892.7,2.41
2014-02-10,32.75,198928.1,20572.4,624.5,2.44
2014-02-11,33.0,200446.7,23259.6,708.8,2.42
2014-02-12,33.25,201965.2,9634.0,291.2,2.41
2014-02-13,33.25,201965.2,9639.8,290.8,2.41
2014-02-14,33.25,201965.2,NA,NA,2.41
2014-02-17,33.0,200446.7,27076.2,815.5,2.42
2014-02-18,33.25,201965.2,17573.5,531.0,2.41
2014-02-19,33.5,203483.8,20988.2,633.3,2.39
2014-02-20,33.75,205002.3,21985.2,654.4,2.37
2014-02-21,33.0,200446.7,45144.1,1362.5,2.42
2014-02-24,34.0,206520.8,15789.8,469.1,2.35
2014-02-25,33.5,203483.8,3715.3,110.3,2.39
2014-02-26,34.0,206520.8,3178.5,93.7,2.35
2014-02-27,35.25,214113.5,39904.1,1143.9,2.27
2014-02-28,34.75,211076.4,37907.7,1086.5,2.3
2014-03-03,35.25,214113.5,12250.1,350.9,2.27
2014-03-04,35.75,217150.6,11126.8,315.0,2.24
2014-03-05,35.75,217150.6,12602.1,352.3,2.24
2014-03-06,36.75,223224.7,17677.3,487.6,2.18
2014-03-07,36.5,221706.2,12300.3,337.1,2.19
2014-03-10,36.5,221706.2,14973.5,419.2,2.19
2014-03-11,35.75,217150.6,10107.2,281.8,2.24
2014-03-12,35.75,217150.6,5357.2,149.3,2.24
2014-03-13,35.75,217150.6,8455.6,235.8,2.24
2014-03-14,36.0,218669.1,10768.5,299.5,2.22
2014-03-17,36.25,220187.6,10121.9,279.2,2.21
2014-03-18,35.25,214113.5,27692.1,778.5,2.27
2014-03-19,35.25,214113.5,11247.9,318.4,2.27
2014-03-20,35.25,214113.5,6512.1,185.2,2.27
2014-03-21,34.5,209557.9,123031.6,3553.6,2.32
2014-03-24,34.25,208039.3,13000.7,379.0,2.34
2014-03-25,35.5,215632.0,9520.9,272.2,2.25
2014-03-26,36.0,218669.1,9213.2,256.7,2.22
2014-03-27,35.5,215632.0,12065.9,339.6,2.25
2014-03-28,37.25,226261.8,86999.4,2327.0,2.15
2014-03-31,37.5,227780.3,37395.3,999.5,2.13
2014-04-01,37.5,227780.3,37613.9,1003.2,2.13
2014-04-02,38.0,230817.4,15110.9,399.9,2.11
2014-04-03,38.5,233854.4,22510.6,589.7,2.08
2014-04-04,38.5,233854.4,53443.6,1378.0,2.08
2014-04-07,38.5,233854.4,NA,NA,2.08
2014-04-08,38.5,233854.4,16992.5,440.3,2.08
2014-04-09,38.75,235372.9,41637.8,1066.3,2.06
2014-04-10,39.0,236891.5,12781.8,328.3,2.05
