Date,Price,MV,VA,VO,DY
2014-01-01,3.72,6212.39,NA,NA,1.61
2014-01-02,3.72,6212.39,70615.1,18681.1,1.61
2014-01-03,3.64,6078.79,12830.9,3496.6,1.65
2014-01-06,3.5,5845.0,25448.5,7176.6,1.71
2014-01-07,3.56,5945.2,14299.2,4028.1,1.69
2014-01-08,3.56,5945.2,17753.5,4965.7,1.69
2014-01-09,3.48,5811.59,16763.9,4739.2,1.72
2014-01-10,3.48,5811.59,11135.4,3198.7,1.72
2014-01-13,3.52,5878.39,11438.7,3271.1,1.7
2014-01-14,3.58,5978.6,14796.9,4156.3,1.68
2014-01-15,3.5,5845.0,16242.6,4597.5,1.71
2014-01-16,3.56,5945.2,14883.3,4191.6,1.69
2014-01-17,3.5,5845.0,18630.6,5298.5,1.71
2014-01-20,3.5,5845.0,25012.6,7148.4,1.71
2014-01-21,3.52,5878.39,43664.4,12395.6,1.7
2014-01-22,3.5,5845.0,42737.5,12225.6,1.71
2014-01-23,3.5,5845.0,37555.7,10735.4,1.71
2014-01-24,3.5,5845.0,47560.6,13584.6,1.71
2014-01-27,3.48,5811.59,46878.1,13477.4,1.72
2014-01-28,3.46,5778.2,45027.8,12950.8,1.73
2014-01-29,3.48,5811.59,72630.1,20961.7,1.72
2014-01-30,3.46,5778.2,67694.8,19514.1,1.73
2014-01-31,3.32,5544.4,43609.5,12802.2,1.81
2014-02-03,3.34,5577.8,19541.2,5872.0,1.8
2014-02-04,3.3,5511.0,19382.2,5826.6,1.82
2014-02-05,3.24,5410.8,23620.1,7158.7,1.85
2014-02-06,3.36,5611.2,24750.0,7443.6,1.79
2014-02-07,3.3,5511.0,19742.1,5877.7,1.82
2014-02-10,3.28,5477.6,13353.1,4034.7,1.83
2014-02-11,3.28,5477.6,11791.9,3580.0,1.83
2014-02-12,3.3,5511.0,12011.1,3637.3,1.82
2014-02-13,3.3,5511.0,16629.7,5011.0,1.82
2014-02-14,3.3,5511.0,NA,NA,1.82
2014-02-17,3.32,5544.4,17628.6,5282.7,1.81
2014-02-18,3.28,5477.6,15295.6,4646.2,1.83
2014-02-19,3.38,5644.6,27296.8,8169.5,1.78
2014-02-20,3.38,5644.6,37619.4,11099.3,1.78
2014-02-21,3.42,5711.39,36204.5,10620.8,1.75
2014-02-24,3.46,5778.2,45794.6,13404.7,1.73
2014-02-25,3.38,5644.6,47589.0,13877.5,1.78
2014-02-26,3.34,5577.8,35917.5,10634.7,1.8
2014-02-27,3.38,5644.6,38012.4,11210.2,1.78
2014-02-28,3.32,5544.4,27101.7,8186.0,3.31
2014-03-03,3.34,5577.8,18878.9,5655.1,3.29
2014-03-04,3.34,5577.8,15702.7,4676.9,3.29
2014-03-05,3.34,5577.8,14503.3,4327.8,3.29
2014-03-06,3.36,5611.2,17925.1,5335.9,3.27
2014-03-07,3.4,5678.0,17017.9,5035.3,3.24
2014-03-10,3.38,5644.6,18296.3,5394.2,3.25
2014-03-11,3.4,5678.0,20575.4,6058.0,3.24
2014-03-12,3.36,5611.2,16431.7,4881.1,3.27
2014-03-13,3.36,5611.2,6413.8,1906.8,3.27
2014-03-14,3.38,5644.6,13023.8,3859.0,3.25
2014-03-17,3.36,5611.2,40633.7,12044.3,3.27
2014-03-18,3.38,5644.6,73451.9,21766.8,3.25
2014-03-19,3.54,5911.8,96750.8,27793.4,3.11
2014-03-20,3.44,5744.8,53029.2,15304.2,3.2
2014-03-21,3.44,5744.8,36865.2,10710.7,3.2
2014-03-24,3.56,5945.2,83608.4,23914.5,3.09
2014-03-25,3.68,6145.59,79689.1,21950.1,2.99
2014-03-26,3.62,6045.4,28166.9,7737.5,3.04
2014-03-27,3.62,6045.4,17304.1,4788.9,3.04
2014-03-28,3.62,6045.4,16338.1,4506.5,3.04
2014-03-31,3.6,6012.0,15393.6,4254.9,3.06
2014-04-01,3.54,5911.8,37011.2,10434.5,3.11
2014-04-02,3.56,5945.2,22972.4,6469.0,3.09
2014-04-03,3.48,5811.59,23757.6,6755.3,3.16
2014-04-04,3.44,5744.8,3087.3,889.2,3.2
2014-04-07,3.44,5744.8,NA,NA,3.2
2014-04-08,3.42,5711.39,9880.7,2875.5,3.22
2014-04-09,3.44,5744.8,2521.3,733.1,3.2
2014-04-10,3.44,5744.8,1613.3,468.1,3.2
2014-04-11,3.46,5778.2,8757.3,2531.1,3.18
2014-04-14,3.46,5778.2,NA,NA,3.18
2014-04-15,3.46,5778.2,NA,NA,3.18
2014-04-16,3.48,5811.59,10438.5,3001.4,3.16
2014-04-17,3.48,5811.59,7736.5,2226.9,3.16
2014-04-18,3.48,5811.59,4728.0,1358.7,3.16
2014-04-21,3.56,5945.2,29127.4,8248.8,3.09
2014-04-22,3.56,5945.2,11935.6,3342.0,3.09
2014-04-23,3.58,5978.6,24955.6,6953.0,3.07
2014-04-24,3.66,6112.2,17681.2,4887.5,3.01
2014-04-25,3.62,6045.4,24901.3,6912.6,3.04
2014-04-28,3.58,5978.6,8527.5,2386.0,3.07
2014-04-29,3.6,6012.0,5394.5,1495.0,3.06
2014-04-30,3.58,5978.6,3217.9,894.6,3.07
2014-05-01,3.58,5978.6,NA,NA,3.07
2014-05-02,3.56,5945.2,5349.9,1500.9,3.09
2014-05-05,3.56,5945.2,NA,NA,3.09
2014-05-06,3.48,5811.59,5248.7,1494.9,3.16
2014-05-07,3.54,5911.8,6052.0,1728.0,3.11
2014-05-08,3.46,5778.2,5204.5,1502.2,3.18
2014-05-09,3.4,5678.0,3376.8,986.6,3.24
2014-05-12,3.42,5711.39,1100.9,323.4,3.22
2014-05-13,3.42,5711.39,NA,NA,3.22
2014-05-14,3.44,5744.8,2639.5,768.4,3.2
2014-05-15,3.44,5744.8,2456.8,714.5,3.2
2014-05-16,3.42,5711.39,3027.2,881.3,3.22
2014-05-19,3.42,5711.39,2718.5,794.7,3.22
