Date,Price,MV,VA,VO,DY
2014-01-01,10.0,39900.0,NA,NA,5.5
2014-01-02,9.65,38503.5,28413.1,2911.9,5.7
2014-01-03,9.65,38503.5,47971.9,5000.8,5.7
2014-01-06,9.7,38703.0,26698.1,2769.6,5.67
2014-01-07,9.45,37705.5,99632.4,10492.3,5.82
2014-01-08,9.3,37107.0,59388.0,6357.0,5.91
2014-01-09,9.2,36708.0,39972.2,4292.5,5.98
2014-01-10,9.25,36907.5,40861.0,4464.1,5.95
2014-01-13,9.4,37506.0,48778.1,5268.0,5.85
2014-01-14,9.5,37905.0,32007.9,3363.6,5.79
2014-01-15,9.35,37306.5,21707.8,2302.8,5.88
2014-01-16,9.65,38503.5,24088.6,2517.2,5.7
2014-01-17,9.6,38304.0,10341.3,1076.7,5.73
2014-01-20,9.7,38703.0,9354.0,966.9,5.67
2014-01-21,9.7,38703.0,24354.2,2529.5,5.67
2014-01-22,9.55,38104.5,7351.9,766.5,5.76
2014-01-23,9.7,38703.0,8983.5,931.9,5.67
2014-01-24,9.75,38902.5,25245.9,2592.3,5.64
2014-01-27,9.65,38503.5,12323.9,1280.6,6.22
2014-01-28,9.7,38703.0,25004.9,2564.3,6.19
2014-01-29,9.75,38902.5,24071.8,2467.9,6.15
2014-01-30,9.65,38503.5,28109.9,2903.4,6.22
2014-01-31,9.65,38503.5,15743.9,1625.8,6.22
2014-02-03,9.75,38902.5,33522.7,3444.7,6.15
2014-02-04,9.75,38902.5,61879.2,6391.7,6.15
2014-02-05,9.85,39301.5,52347.1,5341.6,6.09
2014-02-06,9.45,37705.5,59487.7,6246.1,6.35
2014-02-07,9.45,37705.5,44104.8,4669.8,6.35
2014-02-10,9.35,37306.5,34390.3,3659.0,6.42
2014-02-11,9.4,37506.0,56542.0,6014.9,6.38
2014-02-12,9.4,37506.0,23761.1,2529.1,6.38
2014-02-13,9.4,37506.0,40838.6,4345.7,6.38
2014-02-14,9.4,37506.0,NA,NA,6.38
2014-02-17,9.4,37506.0,23361.5,2489.0,6.38
2014-02-18,9.35,37306.5,47452.0,5076.0,6.42
2014-02-19,9.3,37107.0,27300.9,2928.2,6.45
2014-02-20,9.25,36907.5,38755.1,4183.6,6.49
2014-02-21,9.3,37107.0,16407.8,1776.1,6.45
2014-02-24,9.25,36907.5,28549.0,3102.5,6.49
2014-02-25,9.25,36907.5,23594.2,2559.3,6.49
2014-02-26,9.15,36508.5,34337.1,3746.0,6.56
2014-02-27,9.25,36907.5,13782.9,1493.2,6.49
2014-02-28,9.25,36907.5,32246.6,3489.2,6.49
2014-03-03,9.3,37107.0,31977.7,3444.1,6.45
2014-03-04,9.4,37506.0,38373.8,4094.9,6.38
2014-03-05,9.35,37306.5,39975.3,4271.7,6.42
2014-03-06,9.4,37506.0,45597.6,4841.5,6.38
2014-03-07,9.3,37107.0,69370.7,7437.4,6.45
2014-03-10,9.35,37306.5,9770.5,1048.0,6.42
2014-03-11,9.5,37905.0,36465.9,3873.0,6.32
2014-03-12,9.4,37506.0,15697.1,1666.0,6.38
2014-03-13,9.45,37705.5,21412.3,2267.9,6.35
2014-03-14,9.5,37905.0,52147.3,5503.0,6.32
2014-03-17,9.5,37905.0,37977.4,4018.5,6.32
2014-03-18,9.4,37506.0,61146.0,6492.5,6.38
2014-03-19,9.35,37306.5,27572.2,2936.5,6.42
2014-03-20,9.3,37107.0,40096.7,4294.7,6.45
2014-03-21,9.45,37705.5,47208.1,5040.2,6.35
2014-03-24,9.4,37506.0,23443.9,2499.7,6.38
2014-03-25,9.45,37705.5,14731.8,1567.6,6.35
2014-03-26,9.45,37705.5,23628.7,2500.8,6.35
2014-03-27,9.55,38104.5,84182.1,8834.0,6.28
2014-03-28,9.65,38503.5,102905.0,10653.6,6.22
2014-03-31,9.7,38703.0,22555.5,2325.1,6.19
2014-04-01,9.85,39301.5,49279.0,5027.0,6.09
2014-04-02,9.9,39501.0,30195.6,3057.8,6.06
2014-04-03,9.95,39700.5,35264.0,3565.1,6.03
2014-04-04,10.1,40299.0,50958.1,5094.0,5.94
2014-04-07,10.1,40299.0,NA,NA,5.94
2014-04-08,9.85,39301.5,22959.8,2298.4,6.09
2014-04-09,9.9,39501.0,36177.0,3622.8,6.06
2014-04-10,10.0,39900.0,51623.1,5149.7,6.0
2014-04-11,9.95,39700.5,23865.9,2379.9,6.03
2014-04-14,9.95,39700.5,NA,NA,6.03
2014-04-15,9.95,39700.5,NA,NA,6.03
2014-04-16,10.1,40299.0,11942.6,1192.8,5.94
2014-04-17,10.0,39900.0,25677.2,2555.5,6.0
2014-04-18,9.9,39501.0,25649.6,2576.6,6.06
2014-04-21,9.95,39700.5,19961.2,2010.0,6.03
2014-04-22,9.95,39700.5,9075.6,912.0,6.03
2014-04-23,10.0,39900.0,15824.0,1588.5,6.0
2014-04-24,10.0,39900.0,9164.6,918.9,6.0
2014-04-25,9.95,39700.5,12714.1,1273.8,6.03
2014-04-28,10.1,40299.0,17947.4,1787.9,5.94
2014-04-29,9.95,39700.5,15509.1,1548.0,6.03
2014-04-30,10.0,39900.0,17379.6,1739.3,6.0
2014-05-01,10.0,39900.0,NA,NA,6.0
2014-05-02,9.95,39700.5,8251.7,822.8,6.03
2014-05-05,9.95,39700.5,NA,NA,6.03
2014-05-06,9.95,39700.5,20687.8,2076.8,6.03
2014-05-07,9.95,39700.5,23895.7,2414.8,6.03
2014-05-08,9.85,39301.5,32035.1,3249.5,6.09
2014-05-09,10.0,39900.0,31313.5,3156.7,6.0
2014-05-12,9.9,39501.0,12706.8,1278.3,6.06
2014-05-13,9.9,39501.0,NA,NA,6.06
2014-05-14,9.85,39301.5,15291.0,1542.8,6.09
2014-05-15,9.95,39700.5,9485.6,958.0,6.03
2014-05-16,9.95,39700.5,50609.4,5105.7,6.03
2014-05-19,9.9,39501.0,15746.4,1583.3,6.06
2014-05-20,10.0,39900.0,28100.8,2818.6,6.0
2014-05-21,9.95,39700.5,24901.2,2502.6,6.03
