Date,Price,MV,VA,VO,DY
2014-01-01,1.08,21805.21,NA,NA,0.93
2014-01-02,1.04,20997.61,45827.5,44031.0,0.96
2014-01-03,1.01,20391.91,50138.7,49466.4,0.99
2014-01-06,1.01,20391.91,38722.9,38793.0,0.99
2014-01-07,1.03,20795.7,40140.2,39366.5,0.97
2014-01-08,1.01,20391.91,23400.0,22945.0,0.99
2014-01-09,1.01,20391.91,18839.7,18453.0,0.99
2014-01-10,1.02,20593.8,12303.3,12135.0,0.98
2014-01-13,1.03,20795.7,13945.6,13682.0,0.97
2014-01-14,1.07,21603.3,41146.1,38872.0,0.93
2014-01-15,1.05,21199.51,31785.2,29688.0,0.95
2014-01-16,1.09,22007.11,30392.0,28246.0,0.92
2014-01-17,1.09,22007.11,14071.5,12928.0,0.92
2014-01-20,1.09,22007.11,5517.7,5065.3,0.92
2014-01-21,1.1,22209.01,7887.2,7198.2,0.91
2014-01-22,1.08,21805.21,10134.0,9397.0,0.93
2014-01-23,1.08,21805.21,22449.3,20567.6,0.93
2014-01-24,1.1,22209.01,31031.9,28210.1,0.91
2014-01-27,1.07,21603.3,16768.2,15550.0,0.93
2014-01-28,1.05,21199.51,15300.5,14404.3,0.95
2014-01-29,1.06,21401.41,2980.6,2812.0,0.94
2014-01-30,1.03,20795.7,18898.6,18071.0,0.97
2014-01-31,1.05,21199.51,6890.6,6583.0,0.95
2014-02-03,1.07,21603.3,11171.6,10413.0,0.93
2014-02-04,1.09,22007.11,10078.3,9351.0,0.92
2014-02-05,1.08,21805.21,13023.0,11997.0,0.93
2014-02-06,1.09,22007.11,5666.1,5232.0,0.92
2014-02-07,1.09,22007.11,12381.4,11330.2,0.92
2014-02-10,1.08,21805.21,12715.8,11667.0,0.93
2014-02-11,1.1,22209.01,20847.3,19010.0,0.91
2014-02-12,1.12,22612.81,24298.0,21862.0,0.89
2014-02-13,1.14,23016.61,15974.2,14141.1,0.88
2014-02-14,1.14,23016.61,NA,NA,0.88
2014-02-17,1.14,23016.61,19143.7,16772.0,0.88
2014-02-18,1.12,22612.81,14348.2,12841.0,0.89
2014-02-19,1.12,22612.81,10577.5,9457.0,0.89
2014-02-20,1.11,22410.91,7469.6,6729.0,0.9
2014-02-21,1.1,22209.01,8044.6,7294.0,0.91
2014-02-24,1.09,22007.11,7560.2,6914.1,0.92
2014-02-25,1.08,21805.21,12462.8,11471.0,0.93
2014-02-26,1.08,21805.21,8696.3,8055.0,0.93
2014-02-27,1.08,21805.21,19337.3,17923.0,0.93
2014-02-28,1.1,22209.01,19627.3,18061.0,1.36
2014-03-03,1.12,22612.81,55640.6,50038.4,1.34
2014-03-04,1.13,22814.71,77078.6,67330.9,1.33
