Date,Price,MV,VA,VO,DY
2014-01-01,156.0,373348.6,NA,NA,1.92
2014-01-02,145.5,348219.4,2594081.0,17349.6,2.06
2014-01-03,151.0,361382.4,2100080.0,14008.1,1.99
2014-01-06,157.0,375741.9,2739478.0,17816.6,1.91
2014-01-07,162.0,387708.3,1888472.0,11880.9,1.85
2014-01-08,162.0,387708.3,2616370.0,16143.2,1.85
2014-01-09,161.5,386511.6,1238163.0,7663.5,1.86
2014-01-10,160.0,382921.7,1814196.0,11389.3,1.87
2014-01-13,164.0,392494.8,2075289.0,12876.5,1.83
2014-01-14,164.0,392494.8,1347713.0,8240.5,1.83
2014-01-15,160.5,384118.3,1028674.0,6343.3,1.87
2014-01-16,166.0,397281.3,1408508.0,8593.2,1.81
2014-01-17,168.0,402067.8,1893656.0,11354.0,1.79
2014-01-20,165.5,396084.6,1309990.0,7906.3,1.81
2014-01-21,169.0,404461.1,1631456.0,9704.1,1.78
2014-01-22,170.0,406854.3,2828443.0,16679.7,1.76
2014-01-23,175.0,418820.6,2617538.0,15167.5,1.71
2014-01-24,175.5,420017.3,1691447.0,9652.4,1.71
2014-01-27,171.5,410444.2,1811500.0,10572.4,1.75
2014-01-28,169.5,405657.7,1899255.0,11195.9,1.77
2014-01-29,170.0,406854.3,994093.9,5840.1,1.76
2014-01-30,171.0,409247.6,1894924.0,11221.1,1.75
2014-01-31,170.0,406854.3,1107737.0,6517.6,1.76
2014-02-03,170.5,408050.9,1514322.0,8878.6,1.76
2014-02-04,166.0,397281.3,1530372.0,9188.4,1.81
2014-02-05,169.0,404461.1,1262166.0,7510.0,1.78
2014-02-06,168.0,402067.8,1347000.0,8002.4,1.79
2014-02-07,167.5,400871.1,896500.7,5333.6,1.79
2014-02-10,165.5,396084.6,1208074.0,7252.6,1.81
2014-02-11,166.5,398477.9,1403820.0,8444.1,1.8
2014-02-12,170.0,406854.3,1604652.0,9527.6,1.76
2014-02-13,168.0,402067.8,700198.9,4155.1,1.79
2014-02-14,168.0,402067.8,NA,NA,1.79
2014-02-17,171.0,409247.6,1929940.0,11402.2,1.75
2014-02-18,169.0,404461.1,1131434.0,6678.0,1.78
2014-02-19,168.5,403264.4,910967.9,5390.3,1.78
2014-02-20,165.0,394888.0,1743852.0,10522.3,1.82
2014-02-21,166.0,397281.3,583302.3,3519.1,1.81
2014-02-24,165.0,394888.0,621249.4,3753.6,1.82
2014-02-25,166.0,397281.3,538311.9,3251.4,1.81
2014-02-26,166.5,398477.9,687887.8,4139.1,1.8
2014-02-27,169.5,405657.7,1049033.0,6196.7,2.06
2014-02-28,170.5,408050.9,1035396.0,6103.8,2.05
2014-03-03,172.0,411640.8,1646178.0,9547.2,2.03
2014-03-04,173.0,414034.1,1342737.0,7744.1,2.02
2014-03-05,174.5,417624.0,1182927.0,6765.0,2.01
2014-03-06,175.0,418820.6,750953.1,4292.2,2.0
2014-03-07,175.0,418820.6,634612.2,3634.4,2.0
2014-03-10,172.0,411640.8,821648.8,4770.1,2.03
2014-03-11,173.0,414034.1,723529.8,4173.6,2.02
2014-03-12,172.0,411640.8,747049.8,4325.4,2.03
2014-03-13,172.0,411640.8,1124477.0,6521.0,2.03
2014-03-14,172.0,411640.8,1127951.0,6589.6,2.03
2014-03-17,173.5,415230.8,603735.2,3500.1,2.02
2014-03-18,175.0,418820.6,1235356.0,7068.1,2.0
2014-03-19,175.5,420017.3,1944373.0,10996.5,1.99
2014-03-20,173.5,415230.8,1396036.0,8068.1,2.02
2014-03-21,171.5,410444.2,1194403.0,6940.7,2.04
2014-03-24,170.5,408050.9,1418339.0,8306.0,2.05
2014-03-25,171.0,409247.6,960605.3,5626.6,2.05
2014-03-26,172.5,412837.4,521717.8,3021.7,2.03
2014-03-27,171.0,409247.6,471429.2,2739.5,2.05
2014-03-28,174.5,417624.0,2029432.0,11703.7,2.01
2014-03-31,178.0,426000.4,1386416.0,7857.6,1.97
2014-04-01,180.0,430786.9,2358363.0,13138.9,1.94
2014-04-02,183.5,439163.3,1890729.0,10359.7,1.91
