Date,Price,MV,VA,VO,DY
2016-01-01,,NA,NA,NA,NA
2016-01-04,,NA,NA,NA,NA
2016-01-05,5.15,78717.69,5498076.0,1049044.0,0.0
2016-01-06,5.4,82538.94,1727836.0,330372.1,0.0
2016-01-07,5.2,79481.94,1443849.0,273681.5,0.0
2016-01-08,5.25,80246.19,1903954.0,370502.2,0.0
2016-01-11,5.6,85595.94,2530071.0,462365.9,0.0
2016-01-12,5.85,89417.19,2033378.0,354103.4,0.0
2016-01-13,5.85,89417.19,1452336.0,250461.8,0.0
2016-01-14,5.85,89417.19,1493145.0,255056.3,0.0
2016-01-15,5.65,86360.19,1410539.0,248855.1,0.0
2016-01-18,5.7,87124.44,634648.8,111709.5,0.0
2016-01-19,5.6,85595.94,972984.1,169998.1,0.0
2016-01-20,5.55,84831.69,1133453.0,204869.1,0.0
2016-01-21,5.55,84831.69,804884.0,146822.8,0.0
2016-01-22,5.5,84067.44,401351.8,72775.0,0.0
2016-01-25,5.4,82538.94,436907.6,79911.6,0.0
2016-01-26,5.5,84067.44,520034.5,95661.4,0.0
2016-01-27,5.4,82538.94,411928.6,75572.5,0.0
2016-01-28,5.4,82538.94,441371.3,81813.6,0.0
2016-01-29,5.35,81774.69,443779.9,83263.3,0.0
2016-02-01,5.35,81774.69,509902.6,95891.4,0.0
2016-02-02,5.25,80246.19,515072.5,97487.2,0.0
2016-02-03,5.2,79481.94,537810.3,103926.9,0.0
2016-02-04,5.15,78717.69,748252.2,145035.6,0.0
2016-02-05,5.2,79481.94,450246.4,86966.2,0.0
2016-02-08,5.25,80246.19,430781.8,82107.3,0.0
2016-02-09,5.25,80246.19,224028.9,42789.3,0.0
2016-02-10,5.4,82538.94,544800.2,101134.6,0.0
2016-02-11,5.35,81774.69,476714.1,88815.3,0.0
2016-02-12,5.2,79481.94,575426.6,110465.6,0.0
2016-02-15,5.2,79481.94,177299.0,34141.8,0.0
2016-02-16,5.15,78717.69,231973.4,44807.1,0.0
2016-02-17,5.15,78717.69,1079230.0,213019.0,0.0
2016-02-18,5.0,76424.94,638475.9,126139.8,0.0
2016-02-19,5.15,78717.69,329355.5,64638.8,0.0
2016-02-22,5.15,78717.69,NA,NA,0.0
2016-02-23,5.1,77953.44,183590.8,35767.2,0.0
2016-02-24,5.15,78717.69,196300.6,38210.5,0.0
2016-02-25,5.1,77953.44,102642.1,20055.9,1.37
2016-02-26,5.3,81010.44,712426.4,135174.9,1.32
2016-02-29,5.25,80246.19,226318.1,43169.8,1.33
2016-03-01,5.15,78717.69,285298.3,54924.5,1.36
2016-03-02,5.2,79481.94,632274.9,122239.9,1.35
2016-03-03,5.2,79481.94,502764.1,96080.3,1.35
