Date,Price,MV,VA,VO,DY
2014-01-01,2.26,24245.14,NA,NA,4.92
2014-01-02,2.14,22959.41,106453.6,48745.8,5.2
2014-01-03,2.04,21857.36,103080.4,49510.9,5.46
2014-01-06,2.09,22408.38,49526.5,24535.9,5.33
2014-01-07,2.18,23326.77,80111.3,37168.2,5.12
2014-01-08,2.19,23510.44,93985.0,43063.2,5.08
2014-01-09,2.13,22775.73,91263.1,42330.2,5.24
2014-01-10,2.13,22775.73,60230.6,28630.7,5.24
2014-01-13,2.23,23877.79,83278.3,37901.6,5.0
2014-01-14,2.3,24612.48,101125.3,44349.6,4.85
2014-01-15,2.21,23694.11,60671.6,26694.3,5.04
2014-01-16,2.31,24796.16,129904.9,56494.2,4.81
2014-01-17,2.31,24796.16,69307.8,30075.4,4.81
2014-01-20,2.26,24245.14,12028.9,5253.6,4.92
2014-01-21,2.31,24796.16,27731.3,12002.6,4.81
2014-01-22,2.26,24245.14,72531.0,31959.6,4.92
2014-01-23,2.28,24428.82,31421.5,13790.0,4.89
2014-01-24,2.26,24245.14,37987.9,16648.3,4.92
2014-01-27,2.25,24061.46,53052.2,23652.3,4.96
2014-01-28,2.23,23877.79,19089.6,8524.5,5.0
2014-01-29,2.19,23510.44,43733.4,19809.1,5.08
2014-01-30,2.16,23143.09,27596.7,12664.3,5.16
2014-01-31,2.19,23510.44,17427.9,7946.5,5.08
2014-02-03,2.23,23877.79,34585.7,15519.7,5.0
2014-02-04,2.18,23326.77,83479.6,38048.3,5.12
2014-02-05,2.19,23510.44,47599.1,21663.7,5.08
2014-02-06,2.26,24245.14,92848.4,41401.8,4.92
2014-02-07,2.26,24245.14,108955.6,47661.9,4.92
2014-02-10,2.23,23877.79,55570.6,24596.1,5.0
2014-02-11,2.25,24061.46,15142.4,6733.5,4.96
2014-02-12,2.26,24245.14,28570.7,12608.0,4.92
2014-02-13,2.33,24979.84,200527.1,86767.8,4.78
2014-02-14,2.33,24979.84,NA,NA,4.78
2014-02-17,2.43,26081.89,295492.1,122618.0,4.58
2014-02-18,2.47,26449.24,173804.8,71994.2,4.51
2014-02-19,2.42,25898.22,73540.5,30195.7,4.61
2014-02-20,2.33,24979.84,86412.5,36593.0,4.78
2014-02-21,2.38,25530.87,48218.3,20457.4,4.68
2014-02-24,2.33,24979.84,24969.4,10672.0,4.78
2014-02-25,2.31,24796.16,65771.1,28368.7,4.81
2014-02-26,2.31,24796.16,75408.9,32278.2,5.93
2014-02-27,2.38,25530.87,220272.7,92251.6,5.76
2014-02-28,2.4,25714.54,170920.6,71060.3,5.71
2014-03-03,2.5,26816.59,372701.6,150973.8,5.48
2014-03-04,2.55,27367.62,177851.3,70220.9,5.37
2014-03-05,2.55,27367.62,197545.0,77402.0,5.37
2014-03-06,2.57,27551.3,300386.4,116723.3,5.33
2014-03-07,2.57,27551.3,113728.9,44272.8,5.33
2014-03-10,2.55,27367.62,153000.2,60648.3,5.37
