Date,Price,MV,VA,VO,DY
2014-01-01,15.87,17288.57,NA,NA,0.0
2014-01-02,14.95,16294.97,162195.9,10653.8,0.0
2014-01-03,15.68,17089.85,213901.9,14002.7,0.0
2014-01-06,15.5,16891.13,64200.7,4164.1,0.0
2014-01-07,15.77,17189.2,51893.9,3311.3,0.0
2014-01-08,15.77,17189.2,42252.6,2700.5,0.0
2014-01-09,16.41,17884.73,311261.5,19145.0,0.0
2014-01-10,16.14,17586.65,187228.4,11559.4,0.0
2014-01-13,16.69,18182.8,166586.3,10107.2,0.0
2014-01-14,16.87,18383.48,218245.1,13060.9,0.0
2014-01-15,16.41,17886.63,91921.9,5538.5,0.0
2014-01-16,16.5,17985.99,83411.0,5036.3,0.0
2014-01-17,16.6,18085.37,126318.7,7599.6,0.0
2014-01-20,16.41,17886.63,28715.9,1738.2,0.0
2014-01-21,16.32,17787.25,82378.5,5019.7,0.0
2014-01-22,16.23,17687.88,63976.4,3974.8,0.0
2014-01-23,16.23,17687.88,32451.0,2010.7,0.0
2014-01-24,16.14,17588.52,60148.8,3713.4,0.0
2014-01-27,16.05,17489.14,33922.9,2111.6,0.0
2014-01-28,15.96,17389.78,25509.4,1599.4,0.0
2014-01-29,16.14,17588.52,31202.6,1937.7,0.0
2014-01-30,15.77,17191.03,29334.2,1848.3,0.0
2014-01-31,15.87,17290.41,31209.5,1971.0,0.0
2014-02-03,15.87,17290.41,58019.2,3663.6,0.0
2014-02-04,15.77,17191.03,138667.3,8849.8,0.0
2014-02-05,15.55,21056.52,246569.3,15978.3,0.0
2014-02-06,15.83,21444.06,119788.4,7629.2,0.0
2014-02-07,15.64,21185.71,76613.3,4840.0,0.0
2014-02-10,15.36,20798.16,184000.6,11923.6,0.0
2014-02-11,15.93,21573.25,232242.3,14690.8,0.0
2014-02-12,15.93,21573.25,204213.8,12741.0,0.0
2014-02-13,15.93,21573.25,100709.8,6311.0,0.0
2014-02-14,15.93,21573.25,NA,NA,0.0
2014-02-17,16.12,21831.61,130580.4,8065.5,0.0
2014-02-18,15.93,21573.25,174474.5,10939.8,0.0
2014-02-19,16.31,22089.97,442923.0,27142.1,0.0
2014-02-20,16.12,21831.61,205419.2,12641.1,0.0
2014-02-21,16.21,21960.8,123307.8,7611.0,0.0
2014-02-24,16.21,21960.8,161409.4,9966.8,0.0
2014-02-25,17.17,23252.61,699374.3,41418.7,0.0
2014-02-26,17.17,23252.61,292301.1,17014.4,0.0
2014-02-27,17.93,24286.05,605177.9,34251.1,0.0
2014-02-28,17.84,24156.88,320044.3,17792.8,0.0
2014-03-03,18.6,25190.33,691873.4,37760.7,0.0
2014-03-04,18.41,24931.95,261749.6,14091.4,0.0
2014-03-05,18.98,25707.05,488671.2,26049.0,0.0
2014-03-06,19.46,26352.95,926072.5,47803.1,0.0
2014-03-07,20.51,27773.96,1145002.0,56848.4,0.0
2014-03-10,19.93,26998.86,1042877.0,52432.9,0.0
2014-03-11,20.22,27386.41,435493.2,21561.8,0.0
2014-03-12,19.46,26352.95,364933.1,18433.2,0.0
