Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,Date,Ticker,Type
2015-06-08,"1,508.28",1507.72,1511.5,1501.62,6.03B,0.06,1508.28,6030000000.0,2015-06-08,SET,StockIndex
2015-06-09,"1,492.32",1504.59,1505.23,1490.64,8.14B,-1.06,1492.32,8140000000.000001,2015-06-09,SET,StockIndex
2015-06-10,"1,504.04",1496.65,1510.68,1496.37,6.85B,0.79,1504.04,6850000000.0,2015-06-10,SET,StockIndex
2015-06-11,"1,514.81",1512.95,1518.34,1510.74,8.51B,0.72,1514.81,8510000000.0,2015-06-11,SET,StockIndex
2015-06-12,"1,508.23",1515.64,1517.1,1506.69,7.65B,-0.43,1508.23,7650000000.0,2015-06-12,SET,StockIndex
2015-06-15,"1,501.89",1507.05,1507.66,1496.76,7.56B,-0.42,1501.89,7560000000.0,2015-06-15,SET,StockIndex
2015-06-16,"1,503.28",1502.26,1507.93,1501.28,7.77B,0.09,1503.28,7770000000.0,2015-06-16,SET,StockIndex
2015-06-17,"1,514.79",1507.23,1516.52,1504.16,8.46B,0.77,1514.79,8460000000.000001,2015-06-17,SET,StockIndex
2015-06-18,"1,508.04",1517.13,1518.44,1506.57,8.74B,-0.45,1508.04,8740000000.0,2015-06-18,SET,StockIndex
2015-06-19,"1,491.46",1507.6,1508.19,1488.07,9.60B,-1.1,1491.46,9600000000.0,2015-06-19,SET,StockIndex
2015-06-22,"1,504.06",1492.55,1509.39,1492.18,7.67B,0.84,1504.06,7670000000.0,2015-06-22,SET,StockIndex
2015-06-23,"1,503.23",1512.23,1513.31,1500.97,7.53B,-0.06,1503.23,7530000000.0,2015-06-23,SET,StockIndex
2015-06-24,"1,518.26",1507.39,1518.61,1506.72,8.85B,1.0,1518.26,8850000000.0,2015-06-24,SET,StockIndex
2015-06-25,"1,519.47",1517.35,1523.42,1512.76,9.27B,0.08,1519.47,9270000000.0,2015-06-25,SET,StockIndex
2015-06-26,"1,518.03",1520.92,1524.59,1516.96,7.73B,-0.09,1518.03,7730000000.0,2015-06-26,SET,StockIndex
2015-06-29,"1,511.19",1501.03,1516.93,1495.86,8.54B,-0.45,1511.19,8539999999.999999,2015-06-29,SET,StockIndex
2015-06-30,"1,504.55",1510.18,1512.65,1499.15,10.90B,-0.44,1504.55,10900000000.0,2015-06-30,SET,StockIndex
2015-07-02,"1,491.62",1504.72,1505.41,1490.8,10.37B,-0.86,1491.62,10370000000.0,2015-07-02,SET,StockIndex
2015-07-03,"1,489.59",1490.44,1495.37,1485.5,7.99B,-0.14,1489.59,7990000000.0,2015-07-03,SET,StockIndex
2015-07-06,"1,473.23",1479.81,1482.23,1470.37,8.52B,-1.1,1473.23,8520000000.0,2015-07-06,SET,StockIndex
2015-07-07,"1,483.77",1477.16,1484.9,1475.88,7.73B,0.72,1483.77,7730000000.0,2015-07-07,SET,StockIndex
2015-07-08,"1,470.25",1476.01,1478.97,1466.74,7.40B,-0.91,1470.25,7400000000.0,2015-07-08,SET,StockIndex
2015-07-09,"1,472.57",1469.59,1479.28,1461.57,8.52B,0.16,1472.57,8520000000.0,2015-07-09,SET,StockIndex
2015-07-10,"1,484.90",1482.18,1486.29,1476.91,9.32B,0.84,1484.9,9320000000.0,2015-07-10,SET,StockIndex
2015-07-13,"1,490.65",1484.52,1493.63,1480.64,7.18B,0.39,1490.65,7180000000.0,2015-07-13,SET,StockIndex
2015-07-14,"1,488.40",1493.39,1494.96,1487.01,7.64B,-0.15,1488.4,7640000000.0,2015-07-14,SET,StockIndex
2015-07-15,"1,486.74",1490.99,1496.17,1486.74,7.65B,-0.11,1486.74,7650000000.0,2015-07-15,SET,StockIndex
2015-07-16,"1,481.26",1488.97,1490.62,1476.43,10.41B,-0.37,1481.26,10410000000.0,2015-07-16,SET,StockIndex
2015-07-17,"1,479.31",1482.61,1484.25,1476.9,6.77B,-0.13,1479.31,6770000000.0,2015-07-17,SET,StockIndex
2015-07-20,"1,466.71",1480.12,1481.27,1466.64,13.75B,-0.85,1466.71,13750000000.0,2015-07-20,SET,StockIndex
2015-07-21,"1,447.44",1467.61,1468.25,1442.79,11.67B,-1.31,1447.44,11670000000.0,2015-07-21,SET,StockIndex
2015-07-22,"1,447.84",1441.38,1449.53,1432.58,10.67B,0.03,1447.84,10670000000.0,2015-07-22,SET,StockIndex
2015-07-23,"1,444.66",1447.16,1453.47,1444.21,8.42B,-0.22,1444.66,8420000000.0,2015-07-23,SET,StockIndex
2015-07-24,"1,438.08",1440.78,1441.92,1433.01,6.81B,-0.46,1438.08,6810000000.0,2015-07-24,SET,StockIndex
2015-07-27,"1,412.55",1431.86,1433.95,1410.72,8.93B,-1.78,1412.55,8930000000.0,2015-07-27,SET,StockIndex
2015-07-28,"1,408.07",1416.02,1422.38,1401.13,10.70B,-0.32,1408.07,10700000000.0,2015-07-28,SET,StockIndex
2015-07-29,"1,417.49",1413.96,1419.07,1401.06,8.81B,0.67,1417.49,8810000000.0,2015-07-29,SET,StockIndex
2015-07-31,"1,440.12",1424.01,1440.12,1423.14,7.74B,1.6,1440.12,7740000000.0,2015-07-31,SET,StockIndex
