Date,High,Low,Open,Close,Volume,Adj Close,Date,Ticker,Sector,Industry,DailyReturn,DailyPriceVariation,PriceStDev-5d,Type
2015-01-05,60.0,58.75,59.0,59.5,739900.0,47.15800857543945,2015-01-05,RATCH,Resources,Energy & Utilities,-0.012685159527315687,0.02100840336134454,0.46770717334660067,Stock
2015-01-06,59.5,58.5,59.5,58.75,363200.0,46.56358337402344,2015-01-06,RATCH,Resources,Energy & Utilities,0.012685159527315642,0.01702127659574468,0.41079191812870597,Stock
2015-01-07,59.25,58.5,58.5,59.0,437500.0,46.76172637939453,2015-01-07,RATCH,Resources,Energy & Utilities,-0.004246290881451097,0.012711864406779662,0.3259601202599156,Stock
2015-01-08,59.75,59.0,59.25,59.5,550700.0,47.15800857543945,2015-01-08,RATCH,Resources,Energy & Utilities,-0.008438868645864595,0.012605042016806723,0.37914377220239676,Stock
2015-01-09,59.75,58.75,59.75,59.0,329800.0,46.76172637939453,2015-01-09,RATCH,Resources,Energy & Utilities,0.008438868645864604,0.01694915254237288,0.3354101966247662,Stock
2015-01-12,59.75,59.0,59.0,59.0,366300.0,46.76172637939453,2015-01-12,RATCH,Resources,Energy & Utilities,0.0,0.012711864406779662,0.2738612787523302,Stock
2015-01-13,60.0,58.75,59.0,59.75,835700.0,47.35615921020508,2015-01-13,RATCH,Resources,Energy & Utilities,-0.012631746905900574,0.02092050209205021,0.35355339059309393,Stock
2015-01-14,60.0,58.75,60.0,59.0,1552400.0,46.76172637939453,2015-01-14,RATCH,Resources,Energy & Utilities,0.012631746905900564,0.0211864406779661,0.35355339059309393,Stock
2015-01-15,59.75,58.75,59.5,59.0,760000.0,46.76172637939453,2015-01-15,RATCH,Resources,Energy & Utilities,0.0,0.01694915254237288,0.33541019662477467,Stock
2015-01-16,59.5,58.5,58.5,59.0,437700.0,46.76172637939453,2015-01-16,RATCH,Resources,Energy & Utilities,0.0,0.01694915254237288,0.33541019662477467,Stock
2015-01-19,59.5,58.75,59.5,59.25,418800.0,46.95987319946289,2015-01-19,RATCH,Resources,Energy & Utilities,-0.004228336109521064,0.012658227848101266,0.3259601202599352,Stock
2015-01-20,59.75,59.25,59.5,59.25,465300.0,46.95987319946289,2015-01-20,RATCH,Resources,Energy & Utilities,0.0,0.008438818565400843,0.1369306393758013,Stock
2015-01-21,60.0,59.25,59.5,59.5,937600.0,47.15800857543945,2015-01-21,RATCH,Resources,Energy & Utilities,-0.004210532536343494,0.012605042016806723,0.20916500663321155,Stock
2015-01-22,59.75,59.0,59.75,59.25,578300.0,46.95987319946289,2015-01-22,RATCH,Resources,Energy & Utilities,0.004210532536343458,0.012658227848101266,0.17677669529628126,Stock
2015-01-23,60.5,59.0,59.25,60.25,1910700.0,47.75244903564453,2015-01-23,RATCH,Resources,Energy & Utilities,-0.016736792355523864,0.024896265560165973,0.43301270189209057,Stock
2015-01-26,60.75,59.75,60.75,60.25,845900.0,47.75244903564453,2015-01-26,RATCH,Resources,Energy & Utilities,0.0,0.016597510373443983,0.5123475382978822,Stock
2015-01-27,60.75,59.5,60.75,59.5,549800.0,47.15800857543945,2015-01-27,RATCH,Resources,Energy & Utilities,0.012526259819180256,0.02100840336134454,0.46770717334663864,Stock
2015-01-28,60.25,59.25,59.25,60.0,773500.0,47.55430221557617,2015-01-28,RATCH,Resources,Energy & Utilities,-0.00836824967051658,0.016666666666666666,0.4541475531145228,Stock
2015-01-29,60.75,60.0,60.5,60.25,1458800.0,47.75244903564453,2015-01-29,RATCH,Resources,Energy & Utilities,-0.004158010148663677,0.012448132780082987,0.32596012026000926,Stock
2015-01-30,60.75,60.0,60.75,60.0,1300200.0,47.55430221557617,2015-01-30,RATCH,Resources,Energy & Utilities,0.004158010148663677,0.0125,0.3061862178477615,Stock
2015-02-02,60.5,59.5,60.0,60.5,1075500.0,47.950584411621094,2015-02-02,RATCH,Resources,Energy & Utilities,-0.008298802814695066,0.01652892561983471,0.37080992435467297,Stock
2015-02-03,61.0,60.0,61.0,60.25,727000.0,47.75244903564453,2015-02-03,RATCH,Resources,Energy & Utilities,0.004140792666031387,0.016597510373443983,0.20916500663334395,Stock
2015-02-04,61.0,60.0,60.5,60.0,1879800.0,47.55430221557617,2015-02-04,RATCH,Resources,Energy & Utilities,0.004158010148663677,0.016666666666666666,0.20916500663334395,Stock
2015-02-05,60.75,59.75,59.75,60.5,863600.0,47.950584411621094,2015-02-05,RATCH,Resources,Energy & Utilities,-0.008298802814695066,0.01652892561983471,0.2499999999998593,Stock
2015-02-06,61.5,60.5,60.5,61.0,919100.0,48.34687423706055,2015-02-06,RATCH,Resources,Energy & Utilities,-0.00823049913651548,0.01639344262295082,0.3708099243547036,Stock
2015-02-09,61.5,60.75,61.5,60.75,559300.0,48.14872360229492,2015-02-09,RATCH,Resources,Energy & Utilities,0.004106781952653502,0.012345679012345678,0.39528470752097644,Stock
2015-02-10,61.0,60.0,60.5,60.5,571000.0,47.950584411621094,2015-02-10,RATCH,Resources,Energy & Utilities,0.004123717183862156,0.01652892561983471,0.37080992435471133,Stock
2015-02-11,61.75,60.0,60.5,61.75,621600.0,48.94129943847656,2015-02-11,RATCH,Resources,Energy & Utilities,-0.020450610471290768,0.02834008097165992,0.5184110338331608,Stock
2015-02-12,62.0,61.0,61.25,61.75,522600.0,48.94129943847656,2015-02-12,RATCH,Resources,Energy & Utilities,0.0,0.016194331983805668,0.5755432216610502,Stock
2015-02-13,61.75,61.0,61.5,61.25,499900.0,48.54501342773438,2015-02-13,RATCH,Resources,Energy & Utilities,0.008130126083250309,0.012244897959183673,0.5700877125495547,Stock
2015-02-16,61.75,61.25,61.25,61.25,438500.0,48.54501342773438,2015-02-16,RATCH,Resources,Energy & Utilities,0.0,0.00816326530612245,0.5123475382979695,Stock
2015-02-17,61.5,61.0,61.0,61.5,484600.0,48.7431526184082,2015-02-17,RATCH,Resources,Energy & Utilities,-0.004073325387635786,0.008130081300813009,0.25000000000000144,Stock
2015-02-18,61.75,60.75,61.25,61.5,614300.0,48.7431526184082,2015-02-18,RATCH,Resources,Energy & Utilities,0.0,0.016260162601626018,0.2091650066335138,Stock
2015-02-19,61.75,61.25,61.5,61.5,358600.0,48.7431526184082,2015-02-19,RATCH,Resources,Energy & Utilities,0.0,0.008130081300813009,0.13693063937627342,Stock
2015-02-20,61.5,61.0,61.25,61.5,126700.0,48.7431526184082,2015-02-20,RATCH,Resources,Energy & Utilities,0.0,0.008130081300813009,0.11180339887497365,Stock
2015-02-23,62.5,61.5,61.75,62.0,598600.0,49.13943862915039,2015-02-23,RATCH,Resources,Energy & Utilities,-0.008097210232619362,0.016129032258064516,0.22360679774999012,Stock
2015-02-24,62.25,61.5,62.0,62.0,517800.0,49.13943862915039,2015-02-24,RATCH,Resources,Energy & Utilities,0.0,0.012096774193548387,0.2738612787526025,Stock
2015-02-25,62.25,61.0,61.75,62.25,491000.0,49.33758163452149,2015-02-25,RATCH,Resources,Energy & Utilities,-0.004024150299725491,0.020080321285140562,0.33541019662499705,Stock
2015-02-26,62.5,61.25,62.5,62.25,436200.0,49.33758163452149,2015-02-26,RATCH,Resources,Energy & Utilities,0.0,0.020080321285140562,0.30618621784794253,Stock
2015-02-27,61.75,61.25,61.75,61.5,458200.0,48.7431526184082,2015-02-27,RATCH,Resources,Energy & Utilities,0.01212136053234482,0.008130081300813009,0.30618621784794253,Stock
2015-03-02,62.5,61.25,61.5,62.5,458200.0,49.535728454589844,2015-03-02,RATCH,Resources,Energy & Utilities,-0.016129381929883644,0.02,0.3791437722026216,Stock
