Date,High,Low,Open,Close,Volume,Adj Close,SMA,WMA,ADOSC,ATR,RSI,Actual,Predict
2017-02-16,35.25,34.5,35.25,34.75,11159700.0,32.909698486328125,34.92,34.990860215053765,-10414108.325519986,0.869827287028656,40.85337289464572,34.75,33.66827949451787
2017-02-17,35.0,34.5,35.0,34.75,7355700.0,32.909698486328125,34.89,34.96666666666667,-9348606.590497166,0.8434110522408949,40.85337289464571,34.75,33.64823884820189
2017-02-20,35.0,34.75,35.0,34.75,4633900.0,32.909698486328125,34.85,34.946236559139784,-9537268.917942628,0.8010245485094024,40.853372894645716,33.75,33.61112728653251
2017-02-21,34.5,33.75,34.0,33.75,32417500.0,31.96265983581543,34.8,34.86451612903226,-19062083.6048119,0.8152370807587308,31.83119158872927,34.0,32.40939371740362
2017-02-22,34.25,33.5,34.0,34.0,16569700.0,32.19942092895508,34.76,34.803763440860216,-19468289.588396735,0.8105772892759643,35.65688702420955,33.5,32.78873657566983
2017-02-23,34.0,33.25,33.75,33.5,13523600.0,31.72589683532715,34.71,34.715053763440864,-19298941.467584766,0.8062503400419668,31.811630651020124,34.0,32.273377921374845
2017-02-24,34.5,33.25,33.5,34.0,9432000.0,32.19942092895508,34.7,34.663978494623656,-16874995.284744903,0.8379467443246834,38.906751212376115,34.25,33.08048063083472
2017-02-27,34.75,33.75,34.0,34.25,7936600.0,32.43618011474609,34.71,34.63225806451613,-14349290.456788152,0.8495219768729203,42.148071892623086,34.25,33.462306813479934
2017-02-28,35.25,34.25,34.5,34.25,15731900.0,32.43618011474609,34.72,34.60376344086021,-17017171.16746147,0.8602704070962831,42.14807189262309,34.5,33.420214939680385
2017-03-01,35.0,34.5,34.5,34.5,9038000.0,32.67293930053711,34.72,34.59301075268817,-19437288.624785855,0.8523939494465486,45.50145414023839,34.5,33.76993806350602
2017-03-02,35.0,34.25,34.75,34.5,8979100.0,32.67293930053711,34.7,34.583333333333336,-19612639.224771366,0.8450800959146523,45.50145414023839,34.75,33.753803961874134
2017-03-03,35.0,34.5,34.5,34.75,3905400.0,32.909698486328125,34.68,34.590322580645164,-17901406.358877137,0.8204315176350343,48.93437092543043,34.75,34.15846405028997
2017-03-06,35.25,34.75,35.25,34.75,4792000.0,32.909698486328125,34.66,34.59623655913978,-17098683.244749755,0.7975435520896746,48.93437092543043,34.5,34.15995323540151
2017-03-07,35.0,34.25,35.0,34.5,6038300.0,32.67293930053711,34.65,34.58440860215054,-15856296.524296165,0.7941475840832694,45.602870244320016,34.5,33.77954707245464
2017-03-08,35.0,34.25,34.5,34.5,6206600.0,32.67293930053711,34.64,34.571505376344085,-14564841.666750342,0.7909941852201786,45.602870244320016,34.25,33.78061139419898
2017-03-09,34.5,34.0,34.5,34.25,5207800.0,32.43618011474609,34.63,34.54247311827957,-12712442.709867924,0.7702088862758801,42.265664625481755,34.25,33.39063014865446
2017-03-10,34.5,34.0,34.25,34.25,4032400.0,32.43618011474609,34.61,34.51505376344086,-10798966.526609868,0.7509082515418887,42.26566462548176,34.25,33.38189744518745
2017-03-13,34.5,34.0,34.0,34.25,6860800.0,32.43618011474609,34.61,34.48978494623656,-9034456.585585207,0.7329862335746109,42.26566462548176,34.25,33.37952710548918
2017-03-14,34.25,33.75,34.0,34.25,7947600.0,32.43618011474609,34.6,34.46666666666667,-4962515.556476474,0.716344359747853,42.265664625481755,34.25,33.400070346819575
2017-03-15,34.5,33.75,34.25,34.25,5251200.0,32.43618011474609,34.58,34.44462365591398,-2288638.266706854,0.7187483340515779,42.265664625481755,34.75,33.40753948155513
