Date,High,Low,Open,Close,Volume,Adj Close,SMA,WMA,ADOSC,ATR,RSI,Actual,Predict
2017-02-16,40.75,39.75,39.75,40.75,4702900.0,34.26941680908203,40.99,41.17795698924731,1532318.1250073556,1.3794790793986293,49.3011052970192,40.75,41.016655375606035
2017-02-17,41.0,40.25,40.75,40.75,476700.0,34.26941680908203,40.98,41.171505376344086,1853889.7660358734,1.334516288013013,49.30110529701921,41.5,41.063272759108855
2017-02-20,41.75,40.75,40.75,41.5,1613400.0,34.90014266967773,41.0,41.21075268817204,2073583.6404533684,1.310622267440655,53.55212339412542,42.0,41.69570382650897
2017-02-21,42.0,41.5,41.75,42.0,2355700.0,35.32062530517578,41.07,41.2763440860215,2724491.712673856,1.2527206769091797,56.18946532872449,43.0,42.21980441604101
2017-02-22,43.25,42.0,42.0,43.0,2776900.0,36.16159439086914,41.2,41.40376344086022,3273226.677430069,1.2525263428442381,60.96350546408132,43.0,43.07220472883013
2017-02-23,43.25,42.25,42.5,43.0,3133600.0,36.16159439086914,41.38,41.524193548387096,3698670.374154875,1.2344887469267927,60.96350546408134,41.75,43.27595466941345
2017-02-24,43.75,40.5,43.5,41.75,7885000.0,35.110382080078125,41.45,41.56182795698925,2957504.230059687,1.3784538364320216,52.64667514525255,42.0,42.09981203729555
2017-02-27,42.25,41.25,41.25,42.0,2257600.0,35.32062530517578,41.53,41.61397849462366,2744599.513833504,1.35142141954402,53.99836137848371,42.5,42.293872292993655
2017-02-28,42.75,41.75,41.75,42.5,1830500.0,35.74110794067383,41.65,41.696236559139784,2699208.9923015647,1.32631988957659,56.66277237199978,42.75,42.7229606815038
2017-03-01,43.75,42.5,42.5,42.75,3210900.0,35.95134735107422,41.77,41.78978494623656,1822267.5069201775,1.3208684688925476,57.97348060162931,41.75,42.833173224108805
2017-03-02,43.25,41.75,43.25,41.75,2844800.0,35.110382080078125,41.82,41.81236559139785,392694.3986350484,1.3336635782573656,51.291094809678974,42.75,41.72094468061141
2017-03-03,43.0,42.0,42.25,42.75,2535700.0,35.95134735107422,41.91,41.89247311827957,175576.36355158314,1.3276876083818396,56.669797859588265,42.0,42.471341757342124
2017-03-06,43.25,42.0,43.0,42.0,2705900.0,35.32062530517578,41.97,41.918279569892476,-790174.3202145249,1.3221384934974225,52.02931419528652,42.5,41.71565191820858
2017-03-07,43.0,42.5,42.5,42.5,2420200.0,35.74110794067383,41.99,41.972043010752685,-1883483.7526447922,1.2991286011047496,54.692926542828616,41.75,41.9120402525036
2017-03-08,42.75,41.75,42.5,41.75,2876600.0,35.110382080078125,41.96,41.97096774193548,-3074802.724762192,1.2777622724544102,50.19101447135724,41.75,41.092053057374976
2017-03-09,42.25,41.0,41.25,41.75,2840200.0,35.97198867797852,41.89,41.965591397849465,-3101892.96565002,1.275779252993381,50.19101447135724,42.5,41.06668877580775
2017-03-10,42.5,41.75,42.0,42.5,1657700.0,36.61819076538086,41.86,42.005913978494625,-2303535.067317765,1.2382235920652822,54.53156867369937,41.75,41.802962438174916
