Date,High,Low,Open,Close,Volume,Adj Close,SMA,WMA,ADOSC,ATR,RSI,Actual,Predict
2017-02-16,40.25,39.25,39.5,39.75,132149400.0,38.02132415771485,40.22400009155273,40.36709680864888,47192325.65174624,0.931657713805685,44.79356335448236,40.0,39.967694518351436
2017-02-17,40.25,39.5,40.0,40.0,95819400.0,38.26045227050781,40.26000015258789,40.36043013706002,62931773.20560732,0.9186821628195646,47.12191740168695,40.25,40.18446851138226
2017-02-20,40.25,39.75,40.0,40.25,26441200.0,38.49957656860352,40.30200012207031,40.369462388561615,72062676.91349527,0.8887762940467386,49.41927720391709,39.25,40.40434371178823
2017-02-21,40.25,39.25,40.0,39.25,37411700.0,37.543067932128906,40.29600006103516,40.31258065828713,57343171.438222595,0.8967208444719716,41.62837955024073,39.75,39.70159061174074
2017-02-22,40.0,39.25,39.5,39.75,24814400.0,38.02132415771485,40.31,40.288279576455395,48740370.27971202,0.8862407841525451,46.19571260049365,38.75,40.07557750110429
2017-02-23,39.75,38.5,39.5,38.75,55933700.0,37.06481170654297,40.29199996948242,40.198709680700816,30111847.96216569,0.9122235852845062,39.53320608026152,38.75,39.44496547027745
2017-02-24,39.25,38.75,39.0,38.75,16221600.0,37.06481170654297,40.26599990844726,40.11032257900443,14592229.92660895,0.88277904347847,39.53320608026152,38.75,39.37142807130903
2017-02-27,39.25,38.5,38.75,38.75,14764700.0,37.06481170654297,40.23999984741211,40.022688162198634,5350775.888431892,0.8732948260871508,39.53320608026152,38.75,39.304284983856505
2017-02-28,39.0,38.75,39.0,38.75,10656900.0,37.06481170654297,40.217999877929685,39.93602148896905,-2307084.935225256,0.8287737670809258,39.53320608026152,39.0,39.23590400839987
2017-03-01,39.0,38.5,39.0,39.0,16205200.0,37.30393600463867,40.185999908447265,39.866881700741345,-73911.18715543114,0.8052899265751454,42.33002581516405,38.75,39.41832700462346
2017-03-02,39.25,38.75,39.0,38.75,13415500.0,37.06481170654297,40.143999938964846,39.78247309859081,-3422189.091385465,0.7834835032483493,40.32153753884933,38.25,39.1771730256169
2017-03-03,38.75,38.0,38.5,38.25,37660200.0,36.58655548095703,40.04199996948242,39.66677417550036,-8475094.68026271,0.7810918244448957,36.582898325796684,38.5,38.74650051249978
2017-03-06,38.75,37.75,38.0,38.5,45379400.0,36.82568359375,39.95800003051758,39.569677406229,-2552279.268415883,0.7967281226988316,39.598532462184984,38.25,38.915638859910366
2017-03-07,38.5,38.0,38.25,38.25,14192600.0,36.58655548095703,39.856000061035154,39.458387091852,102716.0608319901,0.7755332567917722,37.66946930658778,39.0,38.6428320464417
2017-03-08,39.0,38.0,38.5,39.0,33141300.0,37.30393600463867,39.76,39.3977419371246,11724471.78090321,0.7915665955923599,46.145546721300384,39.0,39.29361396619118
2017-03-09,39.25,38.5,38.75,39.0,23994200.0,37.30393600463867,39.67199996948242,39.33881721086399,17957804.71660781,0.7885975530500485,46.14554672130038,38.5,39.22443065519185
2017-03-10,39.0,38.25,39.0,38.5,17914600.0,36.82568359375,39.54800003051758,39.249354848554056,16975243.519098375,0.785840584975045,41.75534684417222,39.0,38.745669869803024
2017-03-13,39.0,38.25,38.5,39.0,17247100.0,37.30393600463867,39.44400009155274,39.19709678567866,20517796.345653757,0.7832805431911132,47.16829432089587,38.5,39.130953550809274
