Date,High,Low,Open,Close,Volume,Adj Close,SMA,WMA,ADOSC,ATR,RSI,Actual,Predict
2017-02-16,5.199999809265137,5.099999904632568,5.099999904632568,5.150000095367432,3785300.0,4.976011753082275,5.376000003814697,5.33698924279982,3099358.07635515,0.1872035394295852,41.31157023369117,5.150000095367432,5.156282420474321
2017-02-17,5.25,5.150000095367432,5.150000095367432,5.150000095367432,2733900.0,4.976011753082275,5.36,5.322150538044591,1060494.892147962,0.18097470837265542,41.31157023369117,5.199999809265137,5.140087213007332
2017-02-20,5.199999809265137,5.050000190734863,5.199999809265137,5.199999809265137,3434300.0,5.024322509765625,5.343999996185302,5.311505362808063,1222737.6902315728,0.1787622019553424,43.59428449553282,5.099999904632568,5.175091880422511
2017-02-21,5.199999809265137,5.099999904632568,5.199999809265137,5.099999904632568,2901100.0,4.927700996398926,5.331999988555908,5.294838688963203,254874.4994265437,0.17313632357514425,40.22446893620032,5.150000095367432,5.092205881293311
2017-02-22,5.150000095367432,5.050000190734863,5.099999904632568,5.150000095367432,3742800.0,4.976011753082275,5.321999988555908,5.282042995575936,1026650.9668766186,0.16791229365067453,42.613084290696726,5.150000095367432,5.128688283608593
2017-02-23,5.150000095367432,5.050000190734863,5.099999904632568,5.150000095367432,1731100.0,4.976011753082275,5.311999988555908,5.269569883038921,1799850.342935592,0.1630614087208098,42.61308429069673,5.050000190734863,5.118390519885345
2017-02-24,5.150000095367432,5.050000190734863,5.150000095367432,5.050000190734863,2002800.0,4.8793907165527335,5.303999996185302,5.25096774460167,1315281.874692848,0.15855701557164967,38.998426767851726,5.050000190734863,5.029364317648252
2017-02-27,5.099999904632568,5.0,5.050000190734863,5.050000190734863,4970500.0,4.8793907165527335,5.2860000038146975,5.233440874981624,997485.781280322,0.1543743647902867,38.99842676785171,5.099999904632568,5.012491346468844
2017-02-28,5.099999904632568,5.0,5.050000190734863,5.099999904632568,3120800.0,4.927700996398926,5.27,5.220322588438629,1769779.5811315328,0.15049047477902114,41.85831524987271,5.0,5.05758856310402
2017-03-01,5.099999904632568,4.980000019073486,5.099999904632568,5.0,8988500.0,4.831079959869385,5.2379999923706055,5.2013978568456505,18177.385816283524,0.1483125755490255,38.01922699891479,5.0,4.961247905090737
2017-03-02,5.099999904632568,5.0,5.050000190734863,5.0,6149200.0,4.831079959869385,5.217999992370605,5.183333340511527,-2656603.2746141627,0.1448616704835643,38.01922699891478,5.0,4.9405561268758875
2017-03-03,5.050000190734863,4.980000019073486,5.0,5.0,9147200.0,4.831079959869385,5.203999996185303,5.1661290394362585,-4756673.457116443,0.13951442056769378,38.01922699891478,5.150000095367432,4.921903850016834
2017-03-06,5.199999809265137,4.980000019073486,5.0,5.150000095367432,11230000.0,4.976011753082275,5.192000007629394,5.159139798277168,-3234352.20835994,0.14526337554083352,47.10759073728219,5.050000190734863,5.094928992524657
2017-03-07,5.199999809265137,5.050000190734863,5.099999904632568,5.050000190734863,1610900.0,4.8793907165527335,5.1800000190734865,5.146451638334541,-2830111.496745012,0.14560167861150777,42.62073243252108,5.150000095367432,4.994665226293423
2017-03-08,5.150000095367432,5.0,5.099999904632568,5.150000095367432,2788300.0,4.976011753082275,5.174000015258789,5.141182826667704,-1520271.069562085,0.14591585123693093,47.95879309238737,5.150000095367432,5.09627716822697
2017-03-09,5.150000095367432,5.050000190734863,5.099999904632568,5.150000095367432,1048900.0,4.976011753082275,5.1640000152587895,5.137311864668323,-512479.88848160673,0.14263614076519074,47.958793092387374,5.050000190734863,5.0942631129978
2017-03-10,5.150000095367432,5.050000190734863,5.099999904632568,5.050000190734863,1614100.0,4.8793907165527335,5.158000030517578,5.127741983885406,-567189.869995811,0.13959069532714627,43.288244983594,5.0,4.99346517544097
2017-03-13,5.099999904632568,4.960000038146973,5.050000190734863,5.0,4988500.0,4.831079959869385,5.148000030517578,5.11559144502045,-1218258.5106156385,0.13961992183846408,41.13134845800356,5.099999904632568,4.938279312085843
2017-03-14,5.099999904632568,4.960000038146973,4.980000019073486,5.099999904632568,1642600.0,4.927700996398926,5.1320000267028805,5.110860254431284,-851208.5444496004,0.13964706074183061,46.83671734672233,5.050000190734863,5.04622342812307
2017-03-15,5.099999904632568,5.0,5.0,5.050000190734863,4131000.0,4.8793907165527335,5.120000038146973,5.103440910257319,-623662.8775620507,0.13681512101974044,44.51373304223499,5.050000190734863,4.993918144163473
2017-03-16,5.099999904632568,5.0,5.099999904632568,5.050000190734863,4665200.0,4.8793907165527335,5.108000049591064,5.096559200491956,-473872.31051158346,0.13418546270637102,44.51373304223498,5.099999904632568,4.987724728664443
